Obj1_Feature1_binary,Obj1_Feature2_nominal,Obj1_Feature3_ordinal,Obj1_Feature4_numeric,Obj1_Feature5_binary,Obj1_Feature6_nominal,Obj1_Feature7_ordinal,Obj1_Feature8_numeric,Obj1_Feature9_binary,Obj1_Feature10_nominal,Obj1_Feature11_ordinal,Obj1_Feature12_numeric,Obj2_Feature1_binary,Obj2_Feature2_nominal,Obj2_Feature3_ordinal,Obj2_Feature4_numeric,Obj2_Feature5_binary,Obj2_Feature6_nominal,Obj2_Feature7_ordinal,Obj2_Feature8_numeric,Obj2_Feature9_binary,Obj2_Feature10_nominal,Obj2_Feature11_ordinal,Obj2_Feature12_numeric,Collision
1,C,Medium,0.0973532672670526,0,B,Medium,0.9063046620979428,0,B,Medium,-0.8860004570008878,1,A,High,0.6512245109037863,0,C,Medium-High,-0.3819705635617193,0,A,Medium-High,-0.37117974866851466,1
0,B,Low,0.11719927599043599,0,A,Low,1.1693930525359326,0,C,Medium-Low,-0.680004855963954,0,B,Medium,1.1712000545069985,1,A,High,-0.4102307727762968,1,B,Medium-Low,-1.810322128891133,0
1,A,Medium-High,2.3359171258750653,1,C,Low,0.5574047288598797,0,B,High,1.2940048919623877,0,B,Medium-High,1.8266395429387963,1,A,Medium,-1.8178373049515424,1,C,Medium,0.03019711131577674,1
1,A,Medium,-0.11730046472760636,0,C,Medium,-0.43764979668437015,0,B,Low,1.1129156747788977,0,A,Medium-Low,-0.205072393999,1,C,High,0.011956256541166313,1,A,Medium,-0.43341380607283064,0
1,C,Medium-High,-0.038459283350030474,1,B,Low,0.5980829083778664,0,B,Medium-High,0.5593460928815056,0,C,Medium,0.7677934357725507,1,C,Low,-1.1137150993390723,1,B,Medium,-0.3036492503488877,1
0,B,Low,0.2041731324584993,0,B,Medium-High,0.7957292804546521,0,B,Low,-0.9605538786415401,1,A,Medium,-0.9997832479527086,1,C,Medium-High,-0.07640672259436418,1,A,Medium,-0.1777102798253629,0
0,A,Medium-High,-2.0153107107806507,1,B,High,-1.1544048909692994,1,A,Medium,-0.5404729495229111,0,A,Medium-High,0.08460508374685916,1,C,High,1.9458701467925725,1,C,Medium-Low,-0.2060608583264368,0
0,C,Medium,-1.5970569827706105,0,A,Medium-Low,-1.5393468171421762,0,A,Low,-0.3035610826084168,1,C,Low,0.8555672286581354,1,B,Medium-High,0.8550673281617216,0,C,Medium-Low,0.37258267899391523,0
0,B,High,-1.0666200704528581,0,A,Medium-Low,0.6811160124384367,1,A,Medium-High,0.5649213603986656,1,B,Medium-High,0.14409279530708716,0,C,Medium,0.9418533757108456,1,B,Medium-Low,1.1439788474790102,1
0,A,High,0.6356255725624858,1,C,Medium-Low,0.807507700416336,1,C,Medium-High,0.04996557207096408,1,C,Medium-High,0.6402170000896092,0,A,High,0.5970301109682917,0,B,Medium,-0.09424058193029171,1
0,B,Medium,-0.7345842829638789,1,C,Medium-Low,0.08645807959211291,0,B,Medium-High,-0.6968823955879713,0,C,Medium,0.5167377016627988,1,C,Medium,0.9418063833900822,1,B,Low,0.4047656586974886,1
1,B,Medium,-2.462367748585842,0,B,Medium-Low,-0.5359739829798117,1,B,High,0.4439369412099971,0,B,Medium,0.24758421867072192,0,B,Low,-0.8603182057574,0,C,Medium-High,1.6841525119455276,0
0,C,Medium-Low,-0.04147974580933425,0,B,Medium-Low,1.272823306476667,0,B,Medium,-0.7079264586741404,1,B,Medium-High,0.8002371093909356,0,C,Medium-High,-0.2699910616980293,1,B,Medium-High,-0.9604351096782691,1
1,B,Medium-High,0.3347423539138544,0,C,Medium,2.122348713034705,1,A,Low,0.4410732861410577,0,C,Low,-1.349907204707062,0,B,Medium,-0.7378550741225204,0,A,Low,0.20418985776227896,1
0,C,Medium-High,1.1870325655311205,0,B,High,0.10391778023959349,1,B,High,0.449866772938747,1,A,High,-0.7097150202807672,0,B,Medium,-0.6091614940004499,1,C,Medium,0.5652424170054473,1
1,C,Medium-Low,-0.8534541328053004,0,B,Medium,0.9529733562731069,1,C,Low,-0.2604472997168155,1,A,Medium,0.7687437722948853,0,B,High,0.7580942102909914,0,A,Medium-Low,-1.9513847374808742,0
1,B,High,-1.2624810087599558,1,B,Medium,-1.9760089718193221,0,B,Medium-High,0.17941856383685229,0,C,Medium,-0.429488585726175,0,B,Medium-High,0.9552301666224863,1,A,Medium-Low,-0.3967756155077745,0
0,B,Medium-High,-1.9839506413887342,1,A,High,-0.15641221271363256,1,C,Medium-Low,-0.5233401117840656,0,B,Medium,-0.6445228498213454,1,B,High,0.8254145326531216,1,B,High,0.7462551994145165,0
0,B,Medium-High,-0.43419800034302636,1,C,Medium,1.4848678153886703,1,B,Medium-Low,0.7476680666319027,0,A,Medium-High,-0.04357662015487036,1,A,Medium,0.3373670955902628,1,C,Medium-Low,-0.16740566329455803,1
0,B,Low,-0.25149331326669216,1,B,Medium-Low,0.5984230319007506,0,A,High,0.14942401595465024,1,B,High,-1.1834904867339182,1,C,Medium-High,-1.3396952905991277,1,C,High,-0.36041690169031265,0
1,A,Medium-Low,-1.090473612010848,0,B,High,-0.7850757058482838,0,A,High,-2.3971025547541847,0,A,Medium-Low,1.1084989259532285,0,B,Medium,-1.2869216138183084,1,C,Medium,-0.8864738727458511,0
1,B,Medium,-0.2507720587186721,1,C,Medium-High,-0.6215822884933956,1,A,Medium,0.6424016392561068,1,B,Medium-Low,-0.20864988647847996,0,A,Medium-Low,1.2152667783623508,0,A,Medium,-1.0185340294018124,0
0,C,Low,-0.0700766022921101,0,C,Low,-0.5317150385505863,1,C,Low,-2.0229226344151017,1,A,Medium,-1.2602303663731498,0,B,High,1.0847435057412802,1,A,Medium,0.08718961974912486,0
0,B,Medium-High,-0.7475032019451388,0,C,Medium-Low,0.33314666546724914,0,A,Medium-Low,-0.5296498205912884,0,A,Medium,-1.6450651007215393,1,A,Low,1.2444416953857047,1,B,Medium,-1.3467749694651898,0
0,B,Medium,-0.39292490647770734,0,C,Low,1.1959674505501696,1,A,Low,1.3878735581807191,0,B,Low,1.0700996248224806,1,A,Medium,-0.5898899301841156,1,B,Medium,0.42327006309130555,1
1,A,Medium,0.6514331589556053,1,A,High,-0.21945020064300017,0,B,Low,0.8347507134714713,0,B,Medium-Low,0.8962991360705481,1,C,High,-0.25337285859595954,1,A,Medium-High,-1.288729457578684,1
1,C,Medium-High,1.0250832111083517,0,A,Medium,0.12724210360101765,0,B,Medium-Low,-0.5610798872425623,0,C,High,1.1054310114329626,0,C,Medium,0.07414193167164267,1,A,Low,0.5336654108445112,1
1,C,Medium-High,0.8982837778134067,1,A,Medium,1.2680025243201434,0,C,Low,0.5233623894203242,1,B,High,0.6416032103485965,1,B,Medium-Low,-0.17307430077142477,0,C,Medium,0.8917309967831708,1
0,B,High,0.9849541642702558,1,A,Medium-High,-0.8437707984747446,0,B,Low,1.0252593607992238,0,C,Medium-Low,-0.2746172336038331,0,B,Medium-High,-0.6594779274137378,1,A,High,-0.5854702137600148,0
1,C,Medium,-1.2856488896006155,0,A,Low,0.18837250995412877,1,B,Medium-High,-0.5315887729334126,1,A,High,-3.2429820790602446,0,B,Medium-Low,-0.9065682758936934,0,A,Medium,0.37122373648775153,0
1,B,Medium-Low,0.32125225069271574,1,A,Medium-High,-0.20895469724270277,1,B,High,0.0171138214165193,1,B,Low,-0.39863740916321333,0,B,Medium-High,0.0619624677411579,1,A,Medium,-0.32254082880748053,0
0,B,Medium,-2.415037389972101,0,A,Low,0.5306492839355607,0,A,High,0.42758289537977673,1,C,Medium,0.19854561860585537,1,A,Medium-High,0.4513225678431104,1,A,High,-0.1727002350956165,0
0,A,Medium,-0.0770192045488014,0,A,High,0.03267626195781751,0,A,Medium-Low,0.04849538311293272,0,C,Medium-High,-0.276547233854294,0,A,High,-0.8895732725652644,0,A,Medium-Low,-0.26788802469216333,0
0,A,Low,-0.07711930945021689,1,A,Medium-Low,0.46455171091332953,0,B,Low,0.8613468124835291,0,C,Low,-0.21376322089241862,1,B,High,-0.28361697961223037,1,B,High,-0.12937520346284576,1
0,B,Medium,-1.1681279023555011,0,B,Medium-Low,0.5865622551501724,1,B,Low,-1.8541237021129975,1,B,Medium-Low,-0.6392945118752555,0,B,Medium-High,0.11760789161346194,0,A,Medium,1.5633601246145152,0
1,B,Medium,0.36675726000263925,0,C,Medium-High,-0.10579289712732284,1,B,Medium,-0.7554720844829533,1,C,Medium-Low,1.061262043849348,0,B,High,0.7519300534658885,0,B,Low,-0.25271734168884785,1
0,B,High,-2.3583628581092158,1,A,High,-0.49044391455553626,0,B,High,1.8697560388375392,0,A,Low,-1.6465621878967849,1,A,Medium-Low,0.018931123031569456,1,A,Medium-High,0.6660533736214256,0
0,C,Medium-High,1.7367016915625035,0,C,Medium-Low,0.7628504286709714,0,B,High,-0.8485192359427169,0,B,Medium-High,-0.06950950174015814,0,A,Medium-Low,1.9042455706456383,0,C,Low,-1.495318032082617,1
0,A,High,0.8441219640299241,0,A,Low,0.02779476288254183,0,B,Medium,1.2610418834935002,0,C,Medium,0.9122436794809512,0,C,Medium-Low,-0.41443734564954493,1,B,High,0.7282499044368362,1
1,A,Medium,-0.7971258986226553,1,B,Medium,0.9238273343711131,0,B,High,0.45151503847880764,1,A,Medium-High,2.4170924824221554,0,A,High,1.3916113504289072,0,C,Medium-High,-1.6000563592371313,1
1,A,Medium-High,-0.6422327125472438,0,B,Medium-Low,1.2462283738673487,0,A,Low,-0.1120305150155463,0,A,High,0.8364302249849503,1,B,Medium,-0.6914418108950446,0,C,High,-1.5858583979769512,0
0,C,Medium-High,-1.9312164739168272,1,C,Medium-Low,-1.0652217489115643,0,B,Low,1.7310809250015342,0,C,Medium-Low,-0.751988993190522,0,A,Medium-High,1.471436561483534,1,B,Medium-Low,1.6808159652119314,1
1,B,Low,-0.3419608078405079,0,B,Medium-Low,1.4645896519265096,0,A,High,-0.03946830048195462,0,B,Medium,1.2785450607942903,0,C,Low,0.36056021518406295,1,A,Medium-High,-0.23687296655870613,1
1,B,Medium,-0.3844106560434764,0,C,High,1.133619888841065,0,A,Medium,1.2599645527897756,1,C,Medium-Low,-0.4751078689935782,0,C,Medium,0.19806510224949983,0,C,Medium-High,-0.0010654805947413934,1
0,A,Low,-0.5525758155931416,1,A,Medium-Low,-1.2949533862436686,0,B,Medium-Low,0.25153143480971657,1,B,Medium-High,-0.17030726305221314,0,A,Medium-High,0.13673613939990573,0,B,Medium,0.9853079650394454,0
0,A,Medium-High,0.1602818615717004,1,C,High,-0.06454476418700963,1,B,Medium-High,-0.19787440473509135,1,C,Low,0.8273767122604917,1,B,Low,1.0610113114704438,0,B,High,0.7751386009219822,1
1,A,Medium-High,-0.08444735403142595,1,A,Medium-Low,-0.49527046781485,0,B,Low,0.06364550560739779,1,B,Low,-0.8110436737980196,1,B,Medium-High,0.13788896151046365,0,B,High,0.4585405523646422,0
1,B,Medium-Low,-0.4613517266832322,0,A,Low,0.33962305592235376,0,A,Low,-0.3677511978846182,0,A,Medium-Low,0.4640025513033168,1,A,High,-1.512107996443287,0,C,High,0.8905773022248283,0
0,A,High,-0.6702348789363849,0,A,High,-1.3002740137403386,1,B,Low,-0.7313291072785011,1,B,Medium-Low,0.07493802872207059,1,A,Medium,-0.17889687025506873,0,B,Medium-Low,1.6544206482790185,0
0,C,Low,0.41717703663786304,1,C,Medium-Low,-0.43623368772853205,0,B,Medium-High,-0.23354507518125525,1,A,Low,-1.3037579142882476,1,C,High,1.206916851274852,0,B,Low,-0.566703965851895,0
1,A,High,0.3658371148671238,1,C,Low,-0.7792859820594638,1,C,Medium,0.5535503801899166,0,B,Medium,-0.2301223095072636,1,C,Medium-High,-0.2878256023050876,0,A,Medium-Low,0.2913677322201528,0
1,B,Medium,1.4584651341050554,0,A,High,-0.3176244420913226,1,A,Medium-Low,-1.0849762915802919,0,A,Medium,-0.8452332842679129,1,C,Medium,0.7435976839936688,1,C,Medium-High,-0.32497677442893624,0
1,C,High,1.4148750838802757,1,A,High,-1.2640794003007045,1,B,High,1.8177084138268285,0,C,Low,-1.1701693619966869,1,A,High,-1.8906803394510237,1,C,Medium,-1.102705970393654,0
1,A,Medium-High,0.24538055908151513,0,A,Medium-Low,0.5190050363305245,0,B,Medium,0.05187385353565248,0,A,High,-1.5170945185000726,0,B,High,0.5268377028371457,1,C,Medium,0.016455704343338085,0
0,A,Medium-Low,-0.3890258929763082,1,C,High,-1.1619956453705442,0,A,High,0.0005243042583871982,1,B,Medium-High,-0.11766158147675904,1,A,High,-0.9550880705203865,1,A,High,0.7166584306324716,0
1,C,Medium-High,-0.5211080900425736,0,A,Medium,-0.08924454383056488,1,B,Medium-High,0.04015498937739516,1,B,Medium,-0.4853485123240581,0,C,High,-1.6845880506919948,0,A,Medium-High,0.6537207121360159,0
0,B,Medium-High,-0.16627923006628964,0,A,High,1.5652563828321853,1,B,Medium-High,0.779126015847052,1,B,Medium-High,-0.8160317365047572,1,A,Medium-Low,0.4666753612906065,1,C,Medium,-0.8674754018332355,1
1,B,High,-0.11309668923576463,1,C,Medium,-0.9805625922378909,0,A,High,0.5906809638284232,0,B,Medium,0.2986910090263756,0,C,Medium-High,-0.7309575798454007,1,B,Medium-Low,0.914732752469757,1
0,C,Medium-High,1.8443274333412385,0,A,Medium-High,-0.36315087289998926,0,C,Medium-Low,0.6471172664452197,1,B,Medium-High,-0.5496922420098219,0,B,Medium-Low,-1.6113343695409907,0,B,Low,-0.6385748469396465,0
1,A,Low,-0.1508980469031377,1,B,Low,-0.2968879225147561,1,C,High,1.2346583928955313,1,C,High,0.8692307253126226,1,C,High,0.7236663783641176,0,A,High,0.6120846752396302,1
1,A,Low,1.1654175970288823,1,A,Medium-Low,-0.9602163926126518,1,C,Low,0.19053543808717124,1,C,Medium-High,-2.0210052030110326,1,A,High,-1.0401645708991865,0,A,High,0.6638789681692133,0
1,B,Medium-Low,0.5162127493923484,0,B,Medium-High,1.166616314041042,0,A,Medium-Low,0.5097043419385209,1,C,Low,-1.5133309939169257,1,C,Medium-High,-0.21121610976028982,1,C,Medium-High,-1.0676237670173048,0
0,B,Medium-Low,-0.8232109750817361,1,B,Medium-Low,0.9974037354354466,0,A,High,-0.8759010430166694,1,B,High,-0.14376967107929048,1,C,Medium-High,-0.3064796150820143,1,C,Medium-High,1.7035081326862829,1
0,A,Medium,-0.9126395854653506,0,A,Low,0.7114257787130878,1,B,Medium-Low,0.9316915865720918,0,B,Medium-High,-1.4828320518001277,1,B,High,-0.09160069422363497,0,B,Medium-Low,-0.2819589805664552,0
1,B,Medium-High,-0.40535325592790133,0,C,Medium-High,0.6158428244972362,0,A,Medium-High,-0.8836551310715031,1,C,High,0.34296863395796595,1,A,Medium,0.589784501163144,1,B,High,0.28988377914938834,1
1,A,High,-0.2995721247229863,1,B,Low,0.8297816741702465,1,B,Low,1.0644894182662825,0,B,High,-0.09711743977070948,0,B,Medium-High,-1.006108847785195,1,C,Medium-Low,-1.2610798416652895,0
1,C,Low,-0.925282070689227,1,A,Medium,-0.12287661709066071,0,B,Medium,-0.5650530273326231,1,C,Low,-1.0592408921608452,1,A,High,0.021818695511621924,0,B,Medium,-0.6399872104714656,0
0,C,Medium-Low,-1.1290138363636801,1,B,Low,-0.26979555035596103,0,A,Medium-High,-1.2384128671963914,0,C,Low,0.3867392260991306,1,B,Medium-Low,0.10544193285356407,1,A,Low,1.1649338883379943,0
1,B,Medium,0.19694084650720042,0,C,Medium-Low,-0.4790493252687933,0,C,Low,0.7596790735330802,1,C,Medium-Low,0.26605433427112607,1,A,High,0.7159858659660512,1,C,Low,1.1698449301120317,1
1,A,Medium,-0.5936321434809414,1,B,Medium-High,-0.22779013094782932,1,A,Medium-Low,0.3431089543218232,0,B,High,0.7881254919420919,0,A,Low,-0.674489612739309,1,C,Medium-High,-0.10014229117017812,0
1,C,Medium,-0.113787835696593,1,A,High,0.09532621657121114,0,C,Low,0.2974382927080738,0,C,High,-0.785652593475061,1,C,Low,1.6631512679351885,0,B,Medium,-0.3129933805073375,1
1,A,Medium-High,0.5760849654312481,1,C,Medium,-1.3345261884330624,0,B,Low,-2.3758204302652066,0,A,High,1.7360286065202757,1,C,Low,-0.30820865803122866,0,C,High,-1.7794674384783253,0
0,B,Medium-Low,-0.30911638533623054,0,B,Medium-Low,0.6095678371397492,0,B,Medium,1.2240110022950406,1,C,Low,-1.6993994877106398,1,C,Low,-0.8333121322963811,1,A,Medium,-0.9985650165358689,0
1,C,High,-0.810342197504293,0,B,Medium,-0.05914813144689936,0,B,High,-0.6318502794891726,1,B,Medium-Low,0.31574782246510247,1,A,Low,0.8479086772288648,0,C,High,0.7777468862214382,1
0,A,Medium,2.822665052423252,0,A,Medium-Low,-0.8748497474932002,0,C,High,-0.34888892007873645,1,B,Medium-Low,-0.41887363399271826,0,C,High,0.6033600494498084,1,C,Low,0.6254678650295883,1
0,A,Medium-Low,-0.7123585059956488,0,B,Low,0.9284758602294633,0,B,Medium-Low,-0.061847618158254125,0,C,Medium,1.5062706265633434,0,B,Low,0.7629375535015155,1,C,High,1.2107402511362209,1
1,A,High,0.6569424997274749,1,C,Medium-Low,-0.3972416387356269,0,A,High,-0.13933785865107587,0,C,Low,-0.48885574266977605,1,C,Low,0.030387943843173868,0,A,Medium,-0.5364147069689702,0
0,C,Medium,-0.4111988387244236,1,C,Medium-Low,1.3705580108824436,1,C,Low,0.8152803807771613,1,A,Medium,0.19202534318015713,0,C,Low,-0.8789560787324407,1,A,High,-0.847782623847442,1
0,B,Medium-Low,-0.9755797393209857,1,B,Medium,-0.6569070196305915,0,C,Medium-High,1.3254112517018668,0,A,Medium-Low,-0.5756170043572725,1,C,Low,0.22068554793450945,1,B,High,-1.0108962408300173,0
0,B,Low,-0.6803990312288553,1,A,Medium-High,-0.14426634088596607,1,B,Low,1.1976309757268855,1,C,High,1.0889092249886527,0,B,High,-0.10972756792904209,1,B,Low,-0.6118006282307896,1
1,A,Low,-1.8319567585244791,0,B,High,0.09306638989608133,0,B,Low,0.47567769837107665,0,B,Medium,1.5395159448430402,0,C,Medium,-0.5344604376390267,1,B,Low,-0.7331174737271251,0
1,B,Medium-High,-1.0108493931367624,1,A,Medium,-1.4667472408713171,1,C,Low,0.25938335668079265,0,C,High,-0.012177272667070136,0,C,Medium-Low,0.39663204096053956,0,C,Low,-1.766583245173262,0
1,C,Medium,-2.147790112649229,1,C,Medium,-1.046671879496629,1,C,Medium-Low,-1.7108031120529927,1,C,Medium-High,-0.5496169930370846,0,C,Low,-0.48928756532608825,1,B,Low,0.6709875687727096,0
0,C,Medium-Low,-0.7054839743677364,0,A,Medium-Low,0.5548321194257159,1,B,Medium-Low,0.35004462517378404,1,C,Medium-High,-0.4392212836835577,0,C,High,-1.1566787464089474,0,B,Medium-Low,-1.4191948336729938,0
1,B,Medium-Low,-1.208422691009574,0,C,Low,0.0418203220533686,1,C,Medium-High,0.5466277616716129,0,A,High,1.6202980021103512,0,C,High,-0.026189759189169028,1,C,High,-0.2560873057250008,1
0,B,Medium-High,-1.317966092216268,0,A,Medium-High,-1.0721684025837448,1,C,Medium-Low,0.36205656343816944,0,C,Low,-0.20536672552000051,1,A,High,-1.2225552994614746,0,B,Medium-Low,-1.061140674703456,0
0,A,Low,0.22435680224595544,0,A,Medium-High,0.30171655629978794,0,A,High,0.33205797668592646,1,B,Medium,-0.6690267085900082,0,C,Medium-Low,1.1109263974174675,0,A,Low,0.5203357312885029,1
0,A,Medium,-0.09012666976979106,0,B,Medium-Low,2.163080535872425,0,A,Low,-0.11441088896710425,0,A,Medium-High,0.812367248578713,0,A,Low,1.1021604994059524,0,B,High,-1.1105045317439155,1
0,B,Medium-Low,-0.5084506525380882,0,C,High,1.1964840189432508,1,A,Medium,0.7634481113567212,1,A,Medium,1.4230014810702827,0,A,High,0.16065160122783637,1,A,Medium,0.6960062627469976,1
0,B,High,0.26754503033100946,0,A,Medium,-0.7349300123111236,1,A,Medium,1.21839611501839,0,A,Medium-High,0.6294834211213893,0,C,High,-0.17833549314249486,1,C,Medium-High,-0.5125778485710293,1
1,B,Medium-High,0.24384989265015608,0,B,Low,0.05061959983133148,1,B,Low,-0.036583270608288435,0,B,Medium-Low,-0.560868807734713,1,B,Medium-High,0.5754806440252559,0,A,Medium-Low,-0.7219262965405747,0
0,C,Medium-Low,-0.5719855699414048,0,A,Low,0.9488256924130141,1,A,Medium,1.586393114486288,0,C,Medium,0.1217399858442759,0,B,High,0.2295009677493503,1,C,High,0.38172074514018306,1
0,A,High,0.09609690084793385,1,C,Low,1.7128568440025833,0,B,High,-0.9352417397551351,0,B,Medium-High,0.3848521702314534,0,C,Medium-Low,-0.35754682956364775,1,A,Medium,-2.052614438938498,0
1,A,Low,0.37888907208478323,1,A,Medium-High,1.029417870725179,1,A,Low,-0.05404880059517518,1,B,High,-1.5098897685644892,1,C,Medium-Low,1.0115031414665283,0,B,Medium-Low,-0.25028985730946657,1
1,A,High,-0.41316778532883947,1,C,Low,1.3533728147096655,0,B,High,0.2630575875004858,1,A,High,-0.133481080406232,0,C,Medium-High,-0.08438528226002089,0,A,Medium-High,-0.603351411272717,1
1,B,Medium-High,1.4021275618441003,1,A,Medium-High,1.188945380445448,0,A,Medium-High,-0.5827539500919622,0,C,High,-1.4222146045507218,0,B,Medium-High,-0.45920887222907275,0,C,Medium-Low,-0.9317092047887041,0
1,B,Low,-0.4727788472650871,1,B,Medium-High,0.5754384739855537,1,C,Low,0.7265702384372928,0,C,Medium,-0.7515558013127954,1,A,Medium-High,0.28180566958910236,0,A,Medium,0.37597144662632487,1
1,B,High,-0.5753131763030751,0,B,Medium-High,0.2915792181262361,1,B,Medium-Low,-1.8457181229854767,0,C,Medium-High,-1.0409541599925631,0,A,Medium-Low,-0.6848374785804324,0,A,Medium,0.33694784220489615,0
1,C,Low,0.5397992644215727,1,B,Medium,1.1361154275275331,0,C,Low,0.8162739198943254,1,C,High,0.33838110190389853,1,B,High,0.9402878408195651,0,C,Medium-Low,2.118073797696694,1
1,C,Low,-0.8397878620701507,1,B,Medium,0.657923177258419,1,C,Medium-High,0.19528378546171343,0,B,Medium-High,0.8354280495362164,1,A,Medium,0.8918458995744001,0,A,Low,-1.166321986975027,1
1,B,High,-0.09290581531448505,1,B,Low,1.0868007769585804,0,C,Low,-0.4484829257769998,1,A,Low,0.6473844129296904,1,B,Medium,0.3722199092486377,0,B,Medium-High,2.4996279659977207,1
1,A,Medium-High,0.06065342405231753,0,A,Low,-0.45259346531869693,1,B,Medium-Low,-0.3745869253941547,1,B,Medium-High,0.11455315271411148,1,A,Medium-Low,0.4544284615603531,1,B,High,-1.8661244961297363,0
1,A,Medium,0.873481479390724,0,C,Medium,-0.1017474359018462,0,A,Medium-Low,0.4788184882655479,1,A,Medium-High,0.7044589013824877,1,B,Low,-0.6985326250010815,1,B,High,0.03543688725540388,1
0,C,Medium-High,0.7543903232729771,0,B,Medium-Low,-1.350817446982026,0,A,Medium-High,-1.81365188796365,0,B,High,-1.254758092787813,0,C,Low,-0.4716587568185342,0,B,High,-1.1206370831050754,0
0,B,Low,-0.5728696548444754,0,C,Medium,0.9412315592525451,0,C,Medium,-1.1352551127078157,1,B,Low,0.5217450788198996,1,B,Medium-High,0.5660587877306276,0,B,High,-0.7659129729576096,0
1,C,Medium,1.26183587422136,0,A,Medium-Low,0.4992034354317102,1,A,Medium-High,2.053783630136422,1,B,Medium,-0.677249467249794,0,C,Medium-Low,0.05357656530394426,0,C,Medium-Low,0.13610338194760763,1
0,B,Low,-1.129179908148752,0,A,Low,0.3615141274374871,1,B,Medium,0.9341060528399193,0,C,Medium-Low,-0.28256623741247,0,C,Medium,-0.5909488254603601,0,C,High,-0.259655779549376,0
0,A,Medium-High,0.839243056027881,0,B,High,-0.21846074209625946,1,C,Medium-Low,0.17181792014380876,0,B,High,-0.14983118876872856,0,C,High,0.6189333166597535,0,B,Medium-Low,-0.3374968788166055,1
1,C,Medium-High,-1.1440885759684207,0,B,High,-0.893497853523541,0,A,Medium-High,0.24797291936706975,0,C,High,-0.012917021427878032,1,A,Low,-1.1873272506859804,1,C,Medium-Low,-0.5503701327470584,0
0,C,Medium,-1.1925409702524246,0,A,Medium-High,0.4157904751670611,0,C,High,-0.6488676945058364,0,A,Medium,-0.06646207745967077,1,C,High,-0.3835781553476428,0,C,High,0.06927792874863951,0
1,A,Medium-Low,-0.14762058450319399,0,B,High,0.49802473151157683,1,B,Medium-Low,-1.0469243770533798,1,A,Medium-High,0.3610115455226919,0,B,Low,0.6329541346299716,1,B,Medium-Low,-0.8455310288410387,0
1,A,Medium-High,-0.14315745692323187,0,B,Medium,-2.4321114208281984,1,B,Medium-Low,-1.417250635668454,0,C,Medium-High,-1.473519406960157,0,C,Low,0.5129802835100284,0,A,Medium,0.3160748588689598,0
0,A,Low,-1.5013484759766014,1,C,Medium-High,0.1357401369890943,1,A,High,-1.1174415174768517,0,B,Medium-High,0.27609930671568705,0,B,Low,0.9940569310140417,0,B,Medium-Low,1.0672629706824501,0
1,B,Medium-High,-0.6571548072340263,0,A,Medium,0.2831777513610367,0,B,Medium-Low,-0.42121118652007217,0,B,Medium-High,0.03612658290516649,0,C,Medium-Low,-0.3625797127894564,0,A,Medium-Low,0.3696795468719982,0
0,C,Medium,-0.1672191861239593,0,A,Medium-High,-0.25930178790542086,1,C,Medium,0.5657751093541029,0,C,Low,-0.953756850424309,1,A,Medium-High,0.6210617149765454,1,C,High,-0.14407118085241089,0
0,C,Medium-High,0.23817595159557664,0,A,Medium-High,0.055514691716826554,0,A,Medium-High,-0.5357067280799365,0,A,Medium-High,1.4257810768636217,1,C,Low,0.5649308384479921,1,B,Medium-Low,0.2879058241014406,1
1,C,Medium-Low,-0.8572731376401007,0,B,Medium-High,0.4424344674832169,0,C,High,1.776964743051011,0,C,Medium,-1.0680623432980738,1,C,High,2.9354704257141826,0,B,Low,-0.2776921824200807,1
0,B,Low,-0.9065528017778169,0,B,High,-0.6582927893024316,0,B,Medium-Low,1.3870378745596241,0,C,High,-0.6888669976725759,1,C,Medium,-1.4618780395699056,1,C,Low,0.006220146371351177,0
0,A,Medium-High,0.4882155668628807,1,C,Low,0.7359020895952464,0,C,Medium-High,-0.8750307944165178,1,A,Medium-High,0.8134869656248064,1,C,Low,-0.43351843311749805,1,C,Medium,1.460595229769445,1
0,B,Low,0.8012335457421299,1,C,Low,-0.3235264602345802,1,B,Medium-High,0.6863278413983458,0,C,Medium-High,-0.5260480689535281,1,B,High,-0.4470719367463346,0,A,Medium-High,0.9506945054290116,1
0,C,Medium-Low,-2.021140382817974,1,C,Medium-Low,0.7277262638816873,1,B,Low,-0.412955371535672,0,A,Medium-High,0.9143946394394091,1,C,Medium-High,0.6785986146854431,1,C,Low,-0.16121604442224866,0
0,A,Medium-Low,-0.1426275593083485,1,B,Medium-Low,0.22077555688897885,1,C,High,1.5995065585097923,0,C,High,-0.31640788672862463,0,B,Medium-Low,-0.6909596108667955,0,B,Low,0.6807214712213564,1
0,C,Low,-0.5235724221380047,0,A,Medium,-0.772040026564001,1,C,Medium-Low,-0.1815000091176738,1,B,High,0.019771037676316657,1,C,Medium-High,-1.1682947166790651,0,B,Medium-High,-0.36318457200203336,0
0,C,High,0.40374400926417076,1,C,Medium-High,-0.17428638614793063,0,A,Medium-High,0.8528614946302318,1,A,Medium-High,-1.9783461424537687,0,A,Medium-Low,0.8911265173818125,0,C,Medium-High,-0.6645268976768068,0
1,C,Medium,-0.30468694456512835,0,B,Medium-Low,-0.06289900706629066,1,A,Medium-Low,1.307943829201253,0,C,Medium,0.11484351526951701,1,A,Low,-0.37076333989051025,1,A,Medium-Low,-1.948601182097556,0
