Obj1_Feature1_binary,Obj1_Feature2_nominal,Obj1_Feature3_ordinal,Obj1_Feature4_numeric,Obj1_Feature5_binary,Obj1_Feature6_nominal,Obj1_Feature7_ordinal,Obj1_Feature8_numeric,Obj1_Feature9_binary,Obj2_Feature1_binary,Obj2_Feature2_nominal,Obj2_Feature3_ordinal,Obj2_Feature4_numeric,Obj2_Feature5_binary,Obj2_Feature6_nominal,Obj2_Feature7_ordinal,Obj2_Feature8_numeric,Obj2_Feature9_binary,Collision
1,A,Low,-0.07480473380371166,0,B,Medium,-0.8603469366176562,0,0,C,Low,0.5507512402705746,1,A,Low,0.8092210728556646,1,1
1,A,Low,0.37904887010361854,0,A,High,0.5657319712421429,1,1,A,Medium,1.1372377644105167,1,B,Low,2.330886968334728,0,1
0,B,Medium,-1.3089514274473055,0,A,Low,-0.49399060078512375,1,0,B,Medium-Low,1.9082977387613542,1,A,Low,-2.3684513621427126,1,0
0,A,High,-0.5943370003969078,1,C,Low,-0.11937231769249956,1,1,C,Medium-High,-0.38541983265638624,1,B,Medium,1.9310464052039638,0,1
1,B,Medium-High,-0.06448919582928207,0,C,Medium-Low,-1.849729962653441,1,1,B,Medium,0.4134671305888834,1,B,Medium-Low,-0.08939279120166681,1,0
1,B,Low,0.012005733927168945,0,B,Medium-High,-0.8438414751695967,1,0,B,Medium-Low,-0.8769238380353208,1,B,Medium-Low,1.1343084879169851,1,0
1,B,Low,-0.6117827487802666,0,B,Medium-Low,0.13918385572015554,0,1,B,High,0.5892855000824415,0,A,Medium,1.109300739227198,0,1
1,C,Medium-Low,0.2672899342373448,0,A,Low,0.8461329009604628,1,1,A,Low,-0.8737028585570792,0,C,Medium-High,-0.8183841669337738,1,0
0,A,Low,0.33542805300474426,0,C,Medium-High,1.2970136412861746,0,0,A,High,-1.3673664160584236,1,A,High,-2.0179061874876374,0,0
0,C,Medium-High,-1.8545560227604367,0,B,High,-1.0330907903398494,1,0,C,Medium-High,-1.8012877549544992,0,C,Medium-Low,1.3772433866713252,1,0
0,A,High,-0.25341973128320533,0,A,Medium,-1.0969357340813404,0,1,C,Medium-High,-2.417823106717981,1,C,Medium-High,-0.1364316516259088,1,0
1,A,Medium,0.47413344184239303,0,C,Low,0.0489778684547523,1,0,C,Medium-High,-0.27266131807813704,0,A,Medium-Low,0.2725184522014902,0,1
1,B,Low,-2.2882146633140215,0,C,Medium-Low,-1.536456344583462,1,1,A,High,1.6674587922072222,0,B,Low,-0.9394959850576027,0,0
0,B,Medium-Low,1.015441207150396,0,A,High,0.9465489669531155,0,0,C,Low,1.2517073910648686,0,C,Medium,0.8088476896260265,1,1
1,B,Low,0.5762717331200424,1,A,Medium-High,-0.8023297350364966,0,0,A,Medium-High,-0.9954707529203801,1,C,Medium,-1.0431232940581132,1,0
1,B,Medium,2.2931729547056223,0,B,Medium-Low,0.017430952703721178,0,1,B,Low,0.415102107966517,1,B,Medium-Low,0.036801679368015844,0,1
0,A,Medium-High,-0.15482047199309545,0,B,Medium-Low,0.22400886881585963,1,0,B,Medium-Low,0.9838707597114266,1,A,Low,-0.4190550376590949,1,1
0,A,High,-1.1372505031655697,0,A,Low,0.21259196102847308,1,0,B,Medium-High,2.0779908434050376,1,A,High,0.4918647030275355,0,1
0,A,High,0.5049176418116894,1,B,Medium,0.42248230456723623,0,0,B,Medium-High,0.8070183009576521,0,B,High,0.8549243649611475,1,1
0,B,High,-0.014609356338972507,1,B,High,-1.1504672027728011,0,0,B,Medium-High,0.47618975465380353,1,C,Medium-High,-0.49771346915696335,0,0
0,B,Medium-Low,0.29478587999365613,0,C,High,-1.0166597708945984,0,1,A,Low,-0.14107201737020575,0,B,High,-0.28457180122867404,0,0
1,C,Medium-Low,1.2090503651076363,1,A,Medium-Low,1.8916023240221564,0,0,C,Medium-High,0.4221934907640296,0,B,Medium-High,-0.5976770950133707,1,1
0,B,Medium,0.5455497577447136,0,B,Medium-High,-1.4250250386138228,0,1,B,Medium-Low,-0.06444670689063046,0,C,Low,-0.17406518031255028,1,0
0,A,Medium,1.4693079996977099,1,C,Medium,-0.3742570172663717,0,1,C,Medium-High,0.4879445022476977,1,C,High,1.3725018566165026,0,1
0,C,Medium,0.39578823705076355,0,C,Low,1.249170911205294,1,0,C,Medium-Low,-1.3298770369844863,1,A,Low,-0.1801765685934494,1,1
0,A,Medium-Low,-0.30471791897307793,0,B,Medium-High,-0.012734456783959973,0,0,A,High,0.31365765892476793,0,B,Medium-Low,0.32839477671943945,0,1
0,B,Medium-Low,0.7610439695768176,1,B,High,0.09452614527652996,0,0,B,Medium-Low,0.22658495419300412,1,B,Medium-Low,-1.1494231750211443,0,0
1,A,Medium-Low,1.3572465090265142,0,A,Low,-0.5293808007186885,0,1,A,Medium-Low,2.1594362962037015,0,B,High,-0.5444015529444038,0,1
1,A,Medium-High,1.1116050164551303,0,B,Medium-Low,0.7728193952486724,0,0,A,Medium,0.4369254113669314,0,C,Medium,0.0684349561611895,0,1
1,C,Low,-1.66682564660353,1,C,Low,-0.8820559076111393,0,0,C,High,-0.3403490486482056,1,B,Medium-Low,-0.5513339404352557,1,0
1,B,High,-0.8465828030592834,1,A,Medium-Low,0.833089200732104,0,0,C,High,0.420499346083082,1,C,Low,-1.7118140431359845,0,0
1,A,Medium,0.9926075055209742,0,A,Low,-0.6526135849135952,0,1,C,Medium-High,-0.47162313558875124,0,B,Low,-0.4889430088112779,0,0
1,C,Low,-0.5989243310024169,1,C,Medium,1.2951980202394637,0,0,A,Medium,-0.08953461202538311,0,C,High,-0.8704827737325206,1,0
1,A,Medium,1.6926097350347533,0,A,Medium-Low,0.9380220240844275,1,1,A,Medium-Low,-0.5065160148912677,0,A,Medium-Low,-1.3317471695486478,1,1
0,B,High,-0.3836635290822252,0,A,Medium,0.5552242935635651,1,1,B,Medium-Low,-0.36735589854398776,0,B,High,0.264195805041841,0,1
0,A,Low,0.12035104399051158,1,A,Low,-0.9561907951525314,0,1,B,Medium-High,1.016389519323478,1,B,Medium-Low,0.30885572905100717,1,1
0,B,Medium,1.8125671366378193,0,A,Medium-High,0.027618886875171157,0,0,B,High,-0.6392757781486829,0,C,Medium-Low,0.05680274946326726,1,1
0,C,Medium-Low,-0.25847606064052664,0,C,Medium-High,-0.28326839784493674,0,1,A,Medium,-0.33307901031113374,1,B,Low,0.348759588954023,1,0
1,A,Medium,-0.4960858219313428,1,C,Medium,0.10605558362923687,1,1,A,High,0.23613507452238916,1,C,Medium-High,0.27225333794661427,1,1
0,C,Medium-Low,-0.2603120084408511,1,C,Low,-1.2121270500062635,0,1,A,High,0.5634185955812246,1,A,High,-1.29520337654467,0,0
0,A,Medium,0.4389572748763295,1,C,High,-0.7649285004434023,0,1,C,Medium-High,-0.3904890758640049,0,B,Medium-High,1.0574392844586926,1,1
0,C,Medium-High,0.15421983182079166,1,B,High,-0.37512965486984895,0,1,B,Medium-High,-1.2632290301659923,1,A,Medium-High,0.8836149101496258,1,0
1,A,Medium-Low,-1.0022918102066927,0,C,Medium-High,-1.3415551193335968,1,0,B,Low,0.4654981703759691,1,A,High,-0.9649739620281615,1,0
1,C,Low,0.43392606347888396,1,A,Medium-Low,-0.96690962626981,0,1,A,Medium-High,-0.09113364742830028,1,A,Medium-High,-1.0782959904607476,0,0
1,B,Medium-High,0.5118984970316132,0,A,Medium,0.3064753848251317,1,0,A,High,-1.0507017528717433,1,B,Medium-Low,-0.9757838531733383,1,0
0,A,Medium-Low,-0.08898346270489402,1,B,Medium-High,2.09467130363402,1,1,A,Medium-High,0.5001431148191806,0,C,Low,2.0932018892420206,1,1
0,A,Medium-Low,-0.17066596627527392,0,A,Medium-High,0.5443292211872807,1,0,B,Medium-Low,0.5412620668243079,1,B,Medium-High,0.18531932628355605,1,1
1,B,Medium,-0.5163176000056839,0,A,High,-0.2644107875393028,0,1,A,Medium-High,-0.39528252942342623,1,B,Medium-High,-0.14748962482264139,0,0
0,B,Medium-Low,-1.0475577997409082,0,A,Low,0.24100631186276786,0,0,B,Low,0.668314405505771,0,C,Medium-High,-2.105234510540375,1,0
1,C,High,-0.8646305679007872,0,A,High,0.307598418766852,0,0,A,Medium-High,0.12812819133731393,0,C,Medium,-0.3509851771925183,0,0
1,A,Low,-0.4549558731698357,0,C,Low,-0.6341054491292984,1,1,B,Medium-High,-0.29775123435359907,0,C,Medium,-1.8470398378446955,0,0
1,A,High,-1.476504037018613,1,C,Medium-Low,-0.4718772065428837,0,1,A,Medium-High,0.3648717525849706,0,C,High,-1.2205924596418893,0,0
0,B,Medium-High,1.3499761054084916,0,A,Medium-High,1.0105043287507676,0,0,A,High,-0.9009209128637753,0,B,High,1.0785472343366047,1,1
1,A,High,1.1971203147868172,1,A,Medium-Low,-1.0109301085888005,1,1,C,High,-0.7728871131781194,1,B,Medium,0.5165552116506738,0,0
0,C,Medium-High,-0.8545438264746714,1,B,Low,-0.6403573632703903,1,0,C,Medium,2.0006141759752993,0,B,Medium,-0.09074799175164668,0,1
0,C,Medium-High,-0.5911441479126816,1,A,Medium-Low,-0.2965609442237147,1,0,A,Medium-Low,0.20680509438710779,1,C,Low,-1.0572048303331392,0,0
0,B,Medium-High,0.9066616682803839,0,A,Low,-0.8737975797436852,0,0,B,Medium-High,0.8556074118515414,0,A,High,-0.8526509125030911,0,1
0,C,Medium-Low,-0.6729077977058767,0,C,Medium-Low,0.3894420769417032,1,1,B,Medium,1.6060899940504914,0,B,High,-0.5038841160508887,1,1
0,A,High,0.37464627040531623,1,B,Medium-Low,1.4037694921403066,1,0,A,Low,-1.0407170974605944,1,B,Medium-Low,0.44105517943987427,1,1
0,C,Medium,-0.8573901276709553,1,C,Medium-Low,0.4480106460981823,1,0,C,High,-0.3786818109663278,0,B,Medium-High,-1.023719146674413,0,0
0,A,High,0.43822553181345947,0,A,High,-0.4327360349536423,0,1,C,Medium-High,-2.38858108315987,0,C,High,0.053515222506585004,1,0
1,A,High,-0.49006807448437284,1,A,Low,1.5509280735258935,0,0,B,Medium-Low,-1.8634248938427163,1,B,Low,0.013506234310556128,0,0
1,B,High,-0.9234837369894787,1,B,Medium-Low,-1.7914223939583667,1,1,B,Medium-Low,-0.7336546954138902,0,C,Medium,-1.1841576943421757,1,0
0,A,Medium-High,0.07130629931626815,1,C,Medium,-0.8099214930688952,0,1,B,Medium-High,0.26654192422580586,0,B,Low,-1.4806303832165482,0,0
0,A,Medium-High,0.4299875218264329,1,C,High,0.11695513748119594,0,0,B,Medium,-0.7524728304717977,0,C,Low,0.8470931406702018,1,1
0,B,Medium-High,0.9758790833429486,1,C,Medium-Low,-0.8013560919212782,0,1,C,High,0.7722227391824589,0,B,Medium-Low,-1.4615421280057466,1,0
1,B,Medium-High,1.2758311982065351,0,B,Medium-Low,1.2255244613573104,1,0,B,Low,1.2502009990998457,1,C,Low,-0.14625738764849638,1,1
0,B,Low,-0.19902162386742717,0,A,Low,-0.24656359631446223,0,1,C,Medium,-0.24971733417001288,1,A,Low,1.1160649536919798,1,1
0,A,Medium-Low,1.7679303204960575,0,B,Medium-Low,1.1066785136742456,1,0,B,High,-0.5926797418158568,1,C,Medium-High,1.256216940955221,0,1
0,C,Medium-Low,0.07365594383391004,1,B,Medium,-0.21556085220059168,1,0,C,Medium,-0.6255397473093847,0,A,Medium-High,1.6884787271857407,1,1
0,C,Medium-High,1.4564636493328555,1,B,Medium,-0.5272690288522262,1,0,A,Medium,0.20378298824238442,1,A,Medium-Low,2.5216729222204846,0,1
1,B,Medium-Low,-0.9244201599164051,1,C,Medium,0.8999854891528668,1,1,B,Medium,1.1619892453536937,0,B,Low,-0.2986956512005476,0,1
1,C,Low,-0.2067059509695878,0,B,Medium-High,-2.0071048637247673,1,1,B,Medium,0.4227186330553876,0,C,Medium-Low,-1.1793586886099783,0,0
1,A,Medium,-0.44248811674807925,0,A,Medium,0.08071365507853068,0,1,B,Medium,-1.5181849888005223,0,B,Medium-High,1.0059158599921803,1,0
1,B,Low,-0.6815399855948814,0,C,Medium,-1.2154405535565362,0,0,B,Low,2.1135849214803457,1,C,Medium,1.4264634780809395,1,1
1,B,High,-0.974098490263994,1,B,Medium-High,-0.3009266421806908,1,0,C,Low,1.1924470084971077,1,A,Medium-High,0.7661791171258175,0,1
0,C,Medium-High,1.3988301730101158,0,B,High,0.1974768795012199,1,0,C,Medium-High,0.9273882605874125,1,B,Medium-High,-2.168872198598772,0,1
0,A,Low,-2.2294471675638277,1,B,Medium-High,1.9176155413569644,1,0,B,High,-0.4283073746558472,1,A,High,0.4089599038626708,0,0
0,A,High,-1.2196918446391558,0,A,Medium,0.10458319599732548,1,0,C,Medium-High,1.4728962965824606,0,C,Low,2.6429975632824165,0,1
0,C,Medium,0.07529844008806952,0,C,Medium-High,1.4550415393410596,1,0,A,Medium-Low,-0.26883420708516076,0,B,Medium-High,2.172909933764828,0,1
1,B,Medium,-0.08551530078061928,1,C,Medium,0.293666066165489,1,0,C,Medium-High,-0.3298938911434368,1,C,Low,-1.5830073732218255,1,0
1,C,High,1.1339739000167666,1,A,Medium,-0.17850102091727524,1,0,C,High,1.0432906137090796,1,A,Medium,-0.9688358028279851,1,1
0,A,Low,-1.1870421688038255,0,A,Low,-0.5227189434842853,1,0,C,High,-0.663036759109218,0,C,Medium,-1.2648799291935198,0,0
0,A,Medium-Low,-3.9195634195431364,0,A,Medium,1.8357200231235762,0,1,B,Medium-Low,0.04091136803878184,1,A,Low,-0.3256106240392324,0,0
0,B,Low,1.8746169695863761,0,B,Medium,-2.0922263931370404,0,1,C,Medium-Low,0.2630745337302502,0,B,Low,0.11575915253926575,0,1
0,A,Medium-High,-1.317525176457113,1,A,High,-1.7753464210190113,1,1,B,Medium-High,-0.961166381668767,1,A,Medium,0.47250693310749786,1,0
0,A,Medium-High,1.506090819012869,1,C,Medium-High,-0.6043763078107592,1,0,A,Low,1.3755185338315774,1,C,Medium-High,1.087038107143468,0,1
1,B,Medium,1.2634295374431093,0,C,Medium,-0.7504980742114888,0,1,C,Medium,-0.7247485203672062,1,A,Low,2.8916100926015122,0,1
1,B,Medium-High,-0.7220352291440427,0,A,Medium-Low,-0.07844585151197515,0,0,A,Medium-High,1.603884291485361,0,A,Medium,-0.11629692520965687,0,1
1,A,Medium-Low,0.05813971723265001,0,A,Medium,-0.23263600058097028,0,0,A,Low,-0.5568855643144286,1,B,Low,0.06985118729666971,1,0
1,B,High,-1.632153067157845,1,C,High,-0.3566688868594768,0,0,B,High,0.2246654058727249,1,A,High,-1.7839550597799423,0,0
0,B,Medium-Low,-0.7397523594503542,1,B,Medium,-0.7735187068468162,1,1,B,Medium-High,-0.11269133050554347,1,A,Medium,-0.9247091416113805,1,0
0,B,High,1.2362811077116482,1,A,Low,1.7470133033765882,0,1,A,High,-1.6817684548965022,0,A,Medium-Low,1.4333373002632899,1,1
1,A,High,-0.6558468687573847,1,A,Low,1.7227238756862464,0,1,B,Medium-Low,1.2696550888823288,0,B,Medium-Low,0.5334881395293295,0,1
1,C,Medium,-1.5257190761647743,1,A,Medium-Low,-0.7191187674525422,0,0,A,High,2.2406412173337076,0,C,High,-0.9649649763677488,0,0
1,C,High,-2.096694375121646,1,C,Medium,-0.38077907748523804,1,1,C,Medium-Low,1.480407875448328,1,C,Medium,-1.2527303831150687,1,0
0,C,Medium-High,1.0007608788633757,1,C,Low,-0.059175804465334436,1,1,B,Low,-0.1873232434968611,1,A,Low,-0.7859683354166914,1,0
1,A,Medium,-0.8863432178361828,0,C,Medium-High,0.6979403079747626,1,1,C,Medium-High,1.3844619619857321,0,B,Low,-0.4358073136602932,1,1
0,A,Medium,-0.867942095726089,1,B,Medium,-0.9016676316548279,1,0,C,Medium-Low,-0.8724534517420427,0,B,Low,-0.8945421480204391,0,0
0,C,Medium,0.6478849055259243,1,C,Medium-High,0.1768739504804471,0,0,B,High,-0.44229049774156226,1,C,Medium,-1.5483400813533723,0,0
0,A,High,-0.5672881965896044,0,C,Medium,-0.4324284317141185,0,0,A,Low,1.2091759976359764,0,B,Medium-Low,-0.2950335337862145,0,0
1,C,Medium-Low,1.3188765554841253,1,C,Medium,-2.3829443416087326,0,0,A,Medium-High,0.34536500501415707,0,A,Medium-Low,-2.186206699377257,0,0
1,A,Medium-Low,-0.5345364365084307,1,C,Medium-Low,-0.4686408674132104,0,0,B,Low,0.532888581932703,0,B,Medium-High,0.054720389928672585,1,0
0,A,High,1.1531193438185245,0,B,Medium,-0.5399026145191491,1,0,C,Medium,0.26152976562624386,1,C,Medium-High,-0.5703626288224027,0,1
0,A,Medium,-1.6890001237385672,1,C,Medium,-0.7848161457794282,0,1,A,High,-0.48213215436044254,0,C,Medium-High,0.6484234403454497,0,0
0,C,Medium,0.583952039036656,1,A,Medium-High,-2.354459498162482,0,1,C,High,1.0248932153308343,0,A,Medium,0.07411482407165114,0,0
1,A,Medium-High,1.4574536982012594,1,B,Medium,1.3661688727042092,0,0,B,High,0.032391572666736146,0,B,Medium-Low,1.3375496285312656,0,1
1,C,Medium,-0.9146924355173405,0,A,Low,1.756488489007665,0,1,B,Medium-High,-0.859976234872992,1,A,High,-0.7979514380574252,1,0
1,B,Medium,1.7054038597357248,0,B,Medium-High,-0.9225486336746326,0,0,C,Low,0.08895539803818293,0,C,High,-0.5790890774940183,0,1
0,B,Medium-High,-0.3971288417360249,1,B,Medium-Low,0.3588539368790055,0,0,A,Medium-High,0.376043724175774,0,A,High,1.3588709416704496,0,1
0,C,Medium-Low,1.1099989957997298,0,A,Medium-Low,0.2944442626580656,0,0,B,Medium-High,-1.4151389687982103,0,B,Medium-Low,0.5313319999741956,1,1
0,C,Low,-1.3662887714679943,1,B,Medium,1.242059806179991,0,0,A,High,-1.2962259234694533,0,B,Medium-High,1.1797635831475821,1,0
1,A,Low,-0.5586256863462543,1,B,Medium-High,-0.8338089386996755,1,0,B,Low,-1.1808030394239362,0,B,Low,-1.3098723561138643,0,0
1,C,Low,-0.16727695330761982,0,C,Medium-Low,1.0204120628170343,0,1,B,Medium-High,-0.631885871241749,0,A,High,2.2494673859835586,0,1
0,B,Medium-Low,-0.9414186096211274,1,C,Medium-Low,-0.3957590721228132,1,1,A,High,0.47076866275612855,0,A,Medium,0.7363496520808186,1,0
0,A,Medium-Low,-0.3318116572557067,1,C,Medium-High,-1.002817457348895,0,0,B,Medium-High,-1.2713496597164688,0,A,Medium,-0.6807848865963495,1,0
1,B,High,0.10460323061072863,0,A,Medium,1.8467962856467375,0,1,B,Medium,0.1568486073995667,1,B,Medium-Low,0.5657243830714146,1,1
1,B,Medium-Low,-0.34779752567734423,0,A,High,-0.640544316634634,1,1,A,Low,0.5562884872864032,0,C,Low,2.0419378008604387,1,1
0,A,Medium-High,0.5315942690271304,1,B,Low,-0.025073536046522567,1,0,C,Medium-Low,0.4307315399580374,1,C,Medium,0.047454524238888664,1,1
1,B,Medium-Low,-1.0106317727459313,1,C,Medium-High,-0.3429224455048087,1,0,A,Medium,0.17413071380991238,1,B,Medium-Low,-1.0306937896053199,0,0
0,C,Low,-0.1827921260988748,0,A,Low,1.3561436743912463,0,1,C,Medium-High,0.3302067351391495,0,A,Low,1.2937560689385144,0,1
1,A,High,-0.4439377427382569,1,C,Low,-1.2055228990961657,0,0,B,Medium-Low,0.4630191459889253,1,A,Medium-High,1.2716847475932098,1,1
1,B,Medium,-1.6922987107964953,1,C,Medium,-1.0272804828360502,0,1,B,Medium-Low,-0.6080503420888568,0,B,Medium,-0.5456866175863394,1,0
0,B,Low,0.6778689154461035,0,B,Medium-High,-1.2015026337881622,1,1,C,Medium-Low,1.1580286455327922,1,A,Medium,1.7554213109185646,0,1
1,B,Medium-Low,1.777900140335409,1,A,Medium,-0.41669214218409667,0,0,B,Low,1.4394830136205286,1,A,Medium-Low,-0.9135588077376371,0,1
0,A,High,1.1506502430143684,1,B,High,-0.1396024197334982,0,1,A,Medium-Low,1.719943397052969,1,A,Medium-Low,0.36920408876826344,0,1
1,C,High,0.5228454566144511,1,C,High,3.1431336552595486,1,0,B,Low,0.3761934645867981,0,C,High,-1.1511113746174182,0,1
1,C,Low,1.6742854743347673,0,B,Medium-High,1.471967340150472,1,1,B,Low,-0.8577957583114785,1,C,Low,-0.9157559250299339,1,1
1,B,Medium-High,0.6582752852436738,0,B,Medium-Low,0.019763291531695433,0,0,A,Medium,-1.9521786072230938,1,B,Medium,0.5461621072298793,0,0
1,B,Low,-1.2432067726096783,0,A,Medium,0.02513822022354077,0,1,A,High,-0.2364157783985598,0,B,Medium,-0.18583569109031584,0,0
0,B,Medium-High,-2.049290262871064,0,A,Medium-High,-0.004314584461483105,0,1,C,Medium,0.49775867692150455,0,C,Medium-Low,-0.24524955914180735,0,0
0,B,Low,-6.418147752612612e-05,0,A,Medium-High,-0.14440348202719086,1,0,A,Medium,1.6781820402921421,0,C,High,0.47725395778405455,0,1
0,C,Medium-Low,-0.6135581525266038,0,B,Low,-0.6063841404642941,0,0,B,High,1.287241262416662,1,C,Medium,0.8034338767706563,1,1
1,B,Low,2.1605727443236233,0,A,Medium-High,0.05663483572029652,0,1,C,Medium-Low,-0.054054522030646736,1,A,Medium-Low,0.9244774800871537,0,1
1,A,Medium,1.9553417676513463,1,C,High,1.1122444165525518,0,0,C,Low,-0.2531574043382925,1,C,Medium-High,-1.5386200823298946,1,1
1,B,Medium-High,-1.6238797401404008,1,A,Medium-Low,1.5832448491670033,0,0,B,High,-0.910143050541764,1,A,High,0.3536308923721136,0,0
1,A,Low,1.5473329247180958,1,A,High,-0.1856082204706708,1,1,B,High,-0.029815195882442982,1,C,Medium-High,0.8763862978607666,1,1
1,C,Medium-Low,0.5781575602133266,1,C,Medium-High,-0.3525373127959767,1,0,B,Medium,0.4672630524284899,0,A,Low,-0.6855175083840829,1,1
0,A,Medium-High,0.5540140292957313,0,B,High,1.314229677763583,0,1,A,Medium,0.6115910825061356,1,B,Medium-High,1.8267464827770674,0,1
0,C,Medium-Low,-0.5288189314941717,0,B,Medium-High,0.5432080011597143,0,0,B,High,1.0183118508728317,1,C,Medium-Low,-0.1241017594754869,1,1
1,A,Medium-Low,2.4692265844596277,1,C,Medium-High,0.2726720908480379,0,1,B,Low,-1.6593848215828224,1,A,Medium-High,-0.6236848746045001,0,1
0,B,Low,0.5813732604747446,0,C,Medium,0.38306460287023053,0,0,C,High,0.3585980969807207,0,C,Medium,0.36597954261053245,0,1
1,B,Medium-High,0.4163028817421347,1,A,Medium,0.9224808629375242,0,0,C,High,0.0401018610700531,1,B,Low,-0.39221290049871693,1,1
1,C,Medium-High,-0.3677208090138091,1,A,High,-0.8633233082039464,0,1,B,High,0.7329468613820989,1,C,Medium-High,-0.1294433964860669,1,0
1,C,High,-0.5560007982042293,1,A,Medium,0.44433592576717323,1,0,C,Medium-Low,-1.9651908250615628,1,B,Medium-Low,-0.5826006448010379,0,0
1,B,High,0.5847222141365715,1,A,High,0.35033131981786936,1,0,C,Medium-High,-2.281090971556973,1,A,Medium-Low,0.044131372142804694,0,0
1,A,Low,-0.5063290871244324,0,A,Medium-Low,-0.7791338891403378,1,0,C,High,0.5195397349793349,1,B,Medium,-0.18328759538989758,1,0
0,B,High,-0.45442140679183457,0,A,Medium-High,-0.5928514801956524,1,0,A,Low,-1.6380629866033714,1,B,Medium-High,-1.280655994972167,0,0
0,A,Medium-Low,-0.7427151750204783,0,B,Medium-Low,-0.016434880916878145,0,1,C,Medium,0.34977772252718375,1,A,High,-0.21910593217804739,0,0
1,B,Medium-High,0.6160111253910886,1,B,Medium-Low,0.41553325217303466,1,1,C,High,0.27389108155761827,0,A,Medium,-0.1797244349687971,0,1
0,B,Low,1.166124294274071,1,A,Medium,-0.5271438380910429,1,1,C,High,0.2931042920745667,0,C,Medium-Low,-1.3488996902639312,1,0
0,C,Medium-High,-0.6468302907205363,1,B,Medium-Low,-0.9503507143666055,0,0,A,Medium-Low,0.40819224984384833,1,A,Low,0.7502179466450912,0,0
1,C,Low,0.27942426857993036,0,A,Medium-High,-0.6651561917515216,0,1,A,Medium-Low,-0.4415114163109182,1,C,Medium,-0.8116822860446493,1,0
0,B,Medium-Low,0.9075151337408746,0,A,Medium-High,1.3537791690137042,0,0,C,Medium-Low,-0.31139758024486175,1,C,Medium-Low,1.418566504261116,0,1
0,A,Low,-1.0412335234221133,1,C,Medium-High,0.571674928204372,1,0,C,Low,-1.0043191604119124,0,C,Low,-0.8332677094860048,0,0
0,B,High,0.4679557450249746,1,A,Medium-High,0.6119211326932354,0,1,A,Medium-Low,0.5833927476039047,1,C,High,-1.2791729260010085,1,1
1,C,Low,1.3096671161598061,0,C,Low,-2.0282582163956557,0,0,B,Low,1.7307896439939596,1,B,Medium-Low,-0.2616330440208055,1,1
1,C,Low,-1.14656593360529,1,B,Medium-Low,0.9214210081715484,1,0,B,Low,0.24617838603036402,0,B,Medium-High,-0.34063739032430673,1,0
1,B,Low,0.834763353178174,0,B,Medium-Low,-1.7998478807850686,0,1,C,Medium-High,1.7071022950587398,1,C,Medium,-0.3192723431514929,1,1
1,C,Medium-High,0.19870840498807787,1,B,Medium,-1.4255978168232226,0,1,C,High,-0.05182317125566333,0,C,Medium,-0.8066753078960102,0,0
1,C,Medium-High,-0.6171236862201471,1,A,Low,1.2165712919476994,1,1,B,Medium-High,-1.8845441849494715,0,B,High,1.2720861843505324,0,1
1,C,Low,0.20435292180116904,1,A,High,-0.4082300020156125,0,0,C,High,-1.3415348949683472,1,B,Medium-High,0.2392199772458311,1,0
1,A,High,1.6293090067168083,0,C,Low,0.10440265476623842,0,0,A,Medium-Low,3.2455696676717203,0,A,Low,-0.28449614117312355,1,1
0,A,Medium-High,1.5853268263696862,1,B,Medium,-2.52749701067091,1,1,C,Medium-High,-1.5132800596083869,1,C,Low,-0.5077892171835852,1,0
0,B,Medium-High,0.5666674271926357,1,A,Medium-High,-0.884471092495861,0,1,B,High,0.08971034786927679,1,A,Low,0.6156820080779547,1,1
0,C,Medium-Low,0.9332059557892122,1,C,Medium,1.3033586208513823,0,1,C,Medium,0.23013559444089673,1,A,Medium,0.3412350038565188,1,1
0,B,Low,-0.6138422359120652,1,C,Low,-1.3213034579294909,1,0,C,High,-1.543456901853905,1,A,Low,1.7725481981397464,0,0
0,C,Medium-Low,-0.24212141675027446,1,B,Medium,1.0692022572260083,1,1,A,High,-0.41394274872925224,0,C,Medium-High,0.4312614362938269,1,1
0,B,Medium,-0.11517094164696584,1,B,Medium-Low,0.376890134410268,0,0,C,Medium,1.1670944166385397,1,A,Medium,0.697816860764916,1,1
1,A,Low,0.6812045438722308,1,A,Medium-Low,-0.31290647031581176,0,1,C,Low,0.5105678627209572,1,C,Medium-High,0.9997747658508335,0,1
0,A,Medium-High,0.1884700154160485,0,B,Medium,-1.368775283168024,1,0,C,Medium-High,0.7000232544210194,1,B,High,0.4665096566252533,0,1
0,C,High,1.9179535673895953,1,B,High,-0.3004934097765067,1,0,A,Low,-0.32825498028942335,0,C,Low,-0.6062543229763429,0,1
0,B,Medium,2.8372458960075733,0,A,High,0.21879787398785286,1,1,B,Medium,-1.5548956735772943,1,C,Medium-Low,1.0447356871256626,0,1
1,C,Medium-Low,0.43911183533394443,1,A,Medium-High,0.6763022477166297,1,0,B,Low,1.372557125967853,1,A,Low,0.7317682172537773,1,1
0,A,Medium,-1.2756914234561654,1,A,Medium-Low,0.21900365656667867,1,1,C,High,0.559453247206641,1,C,Medium-Low,1.6623072917229664,0,1
1,B,Medium-High,1.0599956802298618,1,C,Medium-High,0.4164732555681751,0,1,C,Medium-Low,0.7088868499565455,1,C,Medium,-0.2892264832361732,0,1
0,A,High,-0.4340129145152266,1,B,Medium,-0.3635522850206949,0,0,A,Medium-High,0.019908117290563014,0,A,Low,-0.07690508903738888,1,0
