Obj1_Feature1_binary,Obj1_Feature2_nominal,Obj1_Feature3_ordinal,Obj1_Feature4_numeric,Obj1_Feature5_binary,Obj1_Feature6_nominal,Obj1_Feature7_ordinal,Obj1_Feature8_numeric,Obj1_Feature9_binary,Obj1_Feature10_nominal,Obj2_Feature1_binary,Obj2_Feature2_nominal,Obj2_Feature3_ordinal,Obj2_Feature4_numeric,Obj2_Feature5_binary,Obj2_Feature6_nominal,Obj2_Feature7_ordinal,Obj2_Feature8_numeric,Obj2_Feature9_binary,Obj2_Feature10_nominal,Collision
0,B,Medium,1.5677954188010077,0,A,Medium-High,0.9222578647493181,0,A,1,A,High,-0.3247659472885467,1,A,High,-0.20223859674358935,0,C,1
0,C,Medium,0.09045348192926775,0,A,Medium,-1.9406758145987895,1,C,1,C,Low,-1.4019671642345988,1,C,High,0.6753674178923469,0,C,0
1,C,Medium,1.3491062006269918,0,C,Low,0.3053532487260874,0,C,0,A,Low,-2.7474994974231493,0,C,Medium-Low,1.1747816832675364,0,A,1
1,B,High,-0.24689676249192646,0,A,Medium-Low,-1.0584787430288818,1,C,1,C,Low,-1.5638113698808336,1,C,Medium,-0.2478489644909597,1,C,0
1,A,Medium,-0.8024271390676685,0,C,Medium,0.6000800348225068,1,C,0,B,Low,0.03444392603009817,0,A,High,0.29679466169060204,1,C,1
0,A,Low,0.40646042838436114,1,B,Low,-1.0635764471872027,1,B,1,B,Medium-High,0.08173266301955152,0,B,Medium,0.7867977060139665,1,A,1
0,B,Medium-Low,-0.0634380334607258,1,B,Medium-High,-0.1288247798209163,1,A,1,B,Medium-High,-1.292939976388485,1,C,High,-0.5965954918215463,0,B,0
1,C,High,-1.3534920893963147,0,A,Medium-High,0.8001505070311854,1,C,0,A,High,-0.5016456267913193,1,C,Low,1.4371595672389739,0,B,1
0,C,Low,0.617228977817003,0,B,Low,0.16610335386838757,0,C,1,A,Medium-High,1.0138766037489109,0,B,Medium,0.21795667681455955,1,C,1
0,A,Medium,-0.9999967007679091,1,B,High,0.376906497779251,1,A,1,B,Low,0.9181825117422238,0,A,Low,-1.8891650677694984,0,A,0
1,A,Medium-Low,-1.2474951085845583,1,A,High,-0.7687672571605041,0,C,0,C,Medium-High,0.6360395373180672,1,B,Low,0.7870857033738441,1,A,0
1,B,Low,1.3628919895864269,0,B,Medium,1.420668657392685,0,B,0,B,Medium-High,-1.9242932217374316,0,B,Medium-Low,1.6490861870956852,1,C,1
1,B,Low,-0.39706827816783496,1,A,Medium-Low,-0.1508035413326325,1,A,0,C,Medium,-0.6301051653040107,0,B,High,1.1090534527987084,1,B,0
1,B,High,0.7779499638763532,1,A,Low,-0.22529198234583706,1,B,1,B,Medium-Low,1.0082624725787004,1,B,Low,2.6303092974338957,1,C,1
0,B,Medium-High,-1.3068843482806505,1,A,Medium-High,0.6254891059147992,0,B,1,C,Medium-High,0.012043980346821307,1,C,High,-0.5632505718580941,1,A,0
1,A,Medium,0.363254259663408,1,B,High,0.24619962791098152,1,A,1,A,Medium-High,-0.03919926044376032,1,B,Medium,-0.3672811591305694,1,A,1
0,C,Low,0.11604582193125602,0,A,Medium,-0.10367579309192851,0,C,1,B,Medium-High,1.4175056699244044,1,B,High,-1.7446385613231103,0,B,0
0,B,Low,0.41788915935365994,0,A,Medium-Low,-0.3081656517036332,1,A,0,A,Medium-High,0.32861539075119234,1,C,Medium-Low,0.7409124219513861,0,B,1
0,B,Medium-High,-0.04942046597382283,1,C,Medium-High,0.6493878143119326,1,B,1,A,Low,-0.808340920295493,0,A,High,-0.8959852634592989,0,C,0
0,C,Low,-0.6991929736150599,1,C,Low,2.104338895113034,0,A,0,A,Medium,-0.3985329936875262,1,C,Medium-Low,0.7217429671777803,0,C,1
1,B,High,-0.21526748129218462,1,B,Medium,-0.3749098328174242,1,C,0,C,Low,-0.8632064636335736,1,A,Medium-Low,-1.9478565287522898,1,B,0
0,B,Low,0.9401293202583179,0,C,Medium,-0.49244863119731197,0,C,0,C,Medium,-0.16673805185862628,1,C,Medium-High,-1.2847019050534096,1,C,0
1,C,High,0.735701190725818,1,C,Medium-Low,0.9275911963442561,0,C,0,A,Medium,-0.5515379904292624,0,C,High,-0.5249432048629954,1,A,1
1,B,Medium,-1.068499025952763,0,B,High,1.7897485023725304,0,A,1,B,Medium,-0.10900630558977867,0,C,Low,-1.0986147897109912,0,C,0
1,B,High,-0.3292763371171644,1,C,Medium-High,0.33938428114815034,1,C,0,A,Low,-1.5047565687682787,1,B,Low,-0.32457059500549884,0,A,0
1,B,Medium-High,-0.9052007614167953,1,A,Medium,0.7447821841718961,0,B,0,C,Medium-High,2.0291101425536033,0,C,Low,0.27533426949086137,0,B,1
0,A,Low,-0.44667465494905545,0,A,High,-1.0422861878486276,1,A,1,C,Low,0.33525685017410395,1,C,Low,2.4420439092509336,0,B,1
0,B,Medium,-1.110211408141998,1,B,Medium-Low,-0.6104742689172007,0,C,1,C,Medium,-0.35495549465911835,1,A,Medium,-0.21093134273924305,1,A,0
1,C,Medium-High,-0.18046929364680508,0,B,Medium,1.6575812852133056,1,C,0,A,High,1.203891261154364,1,C,Medium-Low,-0.9622435575121098,1,C,1
1,C,High,0.040230128159996915,1,A,Low,1.0860383311045294,0,B,0,B,Medium-High,1.9318540565827396,0,A,Medium,-1.0362253552609977,1,C,1
0,A,Medium-High,1.5053497063860048,0,B,Medium-Low,0.15490740860369606,0,B,1,A,Low,-0.8191952879618196,1,A,Low,-0.9204222297776106,1,B,0
0,A,Medium-High,-1.802049083150856,0,B,Medium-High,-0.09174602067486971,1,C,0,B,Medium-High,0.5449908965009366,1,B,Low,-0.3552408568752785,1,B,0
0,B,Medium,0.6089038225495581,0,C,Low,-0.08495658579502026,0,A,0,C,High,0.09154174192513514,1,C,Low,0.20890060132575305,0,B,1
1,C,High,1.1158852153429586,0,C,Medium-Low,-0.15901600572288271,0,B,0,A,High,-1.7172813852159579,0,B,Medium-Low,-0.19893309217940386,0,B,0
1,A,Low,-1.2536718494703105,1,B,Medium,-0.19434732302887395,0,C,0,B,High,-0.6376669912515502,1,B,Medium-Low,-1.130643011292532,1,A,0
1,C,Low,0.7469990051080584,0,A,Medium-High,0.06891854757035054,1,C,0,C,High,0.03880778897309836,1,C,Low,1.2445604609052492,0,B,1
1,C,Low,0.681572045547936,0,A,Medium-Low,-2.059986495230556,1,B,1,C,Medium-High,0.16361718227618116,1,A,Medium-Low,0.08730841958810436,1,C,0
0,B,High,1.4096832316772054,1,C,Medium-Low,-0.36864237737672156,1,B,0,B,Low,-3.3982366362428142,1,A,High,0.5054380048427419,1,B,0
1,A,Medium-High,-1.880436368655311,1,C,Medium-High,-1.1782717536796363,0,A,0,B,Medium-High,1.1721356115979424,1,A,Medium-Low,0.5250076158371038,0,B,0
0,A,Medium-Low,-0.05090303992105366,1,C,Low,-0.22341735986898573,0,A,1,C,Low,-0.7871844081924648,0,B,Medium-High,-0.29498613691060716,0,B,0
1,C,Medium,0.05188722185390138,1,A,Medium-Low,0.17187148572225464,1,B,0,A,Medium-Low,0.8205294419857669,0,C,Medium-Low,-0.6168544696418116,0,C,1
0,A,High,-2.583964652125956,1,C,Medium,-0.8983797883300902,1,A,1,A,Medium-High,1.6945727522243685,0,C,Low,-0.8062308775303987,0,A,0
1,C,Medium-High,-0.2002290620539505,1,C,Medium-Low,-0.03488899634440711,0,A,1,C,Medium,-0.043571518966574456,0,C,Low,-0.6028015354072569,1,B,0
0,B,Medium-Low,0.49155495807693556,0,C,Medium-High,1.502305843548925,1,B,1,C,Low,0.6794628867074083,1,C,Medium,-1.6124333964874804,0,A,1
0,A,High,0.39410402750012563,0,A,Medium,0.5020156771004635,0,A,1,C,Low,-0.006133635028426752,1,A,Low,-0.430755126592942,1,B,1
1,C,Low,1.8464793043250485,1,B,Medium-High,-0.16137944933525875,1,C,1,A,Medium-High,-0.328312322209339,0,C,Medium-Low,-0.5785960812387696,0,A,1
0,A,High,1.630163455729647,1,A,Medium-High,-1.280760383733723,1,B,0,B,Medium-High,0.13690905214947569,0,C,Medium-Low,1.7113805152698758,1,A,1
1,A,Medium-High,2.9557111176535273,0,C,Medium-Low,-1.0384856725424492,1,B,0,B,Medium-Low,-0.5764545920044742,0,A,Low,0.7323550441126749,1,C,1
1,B,Medium-High,0.484771576482603,1,B,Medium-Low,-1.5427756122478506,0,C,1,C,Medium-Low,0.23279249081778575,1,B,Medium-High,-2.320100124300586,1,A,0
1,A,Low,0.4332898563948428,0,C,High,0.5902895984408607,1,C,0,A,Medium,0.6963147522909637,0,B,Medium-High,-1.0048470980979098,0,A,1
0,A,Medium,0.3075546469376361,1,A,Medium-Low,0.4027528246861314,0,B,1,B,Medium-High,-0.6723433723753152,0,A,Medium-Low,-1.0431048055772976,1,B,0
1,A,Medium-Low,-0.4916060280135582,0,C,Medium,0.16190661937375658,0,A,1,B,Low,0.49675587553904077,0,C,Medium-Low,-1.3116227678676182,1,A,0
0,C,Medium,-0.005839964191331996,0,C,Medium-High,-1.96943276048694,0,B,1,A,Low,0.2519264977373545,0,B,Medium,0.6305031156728087,0,A,0
0,A,Medium-High,-0.31579916239608735,0,C,Medium-Low,0.025258664220496985,0,B,0,C,Medium,1.255879464184193,0,B,High,-1.4302803498456687,1,A,0
0,A,Medium-High,-0.23908196795575676,1,B,Low,0.32181099507454025,1,C,1,A,Medium-Low,-1.2549770802896267,1,A,Medium,-0.9079717624219867,0,B,0
1,B,Low,0.8440924549188327,1,A,Medium-Low,-0.09397767540934099,1,B,1,B,Medium-Low,-0.656113923674399,1,B,Medium-High,-0.1293955910710597,1,B,0
1,B,Low,-0.6665948603763378,1,B,High,1.0668614230141529,1,C,1,C,Medium-Low,-1.2688200415570676,0,B,Medium-High,0.6604440536879486,1,C,0
1,B,Medium,-0.7145221137296593,1,B,Medium-Low,1.5938519277024472,0,A,0,B,Low,1.216983563544017,1,A,Medium-High,1.0374926955605204,0,A,1
0,C,Medium,1.239001331590104,0,C,Medium-High,0.8709231543095072,1,C,0,B,Low,-1.3861584017803847,1,C,Medium,0.08585809239237753,0,C,1
1,B,Medium-High,-0.3730738575669461,0,B,Medium,-0.1594473402137563,0,C,1,B,Medium-High,-1.1029860922823402,1,A,Low,-0.8339753436784312,1,B,0
0,A,Medium-High,-0.5607159741615801,1,A,Medium-High,0.17448189617821747,0,C,1,C,Medium,0.2332969830617075,1,C,High,0.03584946129597383,0,B,0
0,A,Medium-High,-0.28098588331820074,0,A,Medium-Low,0.9343165549078786,0,A,0,C,Low,1.0065760913800184,1,C,Medium,0.6980860271061088,1,B,1
0,A,Medium-Low,-1.7507770878975666,0,C,Medium,0.7130595576492536,1,B,1,B,Medium-High,-0.3071814169293851,1,A,Medium-Low,-0.5646772055155851,1,B,0
1,A,Medium,1.3163348470828204,0,C,Medium-Low,0.9556743601845787,0,C,0,A,High,2.550212364310761,1,C,Medium-High,0.28035794562793365,0,B,1
1,B,Medium,-0.11815444061948419,1,B,Low,0.6355559590055452,0,B,1,C,Medium-High,1.116540093221708,1,B,Medium-High,1.0985836223461163,0,C,1
1,B,High,-1.0830505742361825,0,C,High,-0.21727048106237049,0,A,0,A,Medium-Low,-1.106373500616604,1,C,Medium,-0.052142186586888344,1,B,0
0,A,High,0.28602778785093197,0,A,Medium,-0.40088403987160703,1,A,0,C,Low,0.8733795171799966,0,A,Medium-Low,0.8861606251100375,1,C,1
0,B,Medium,-0.01856578194460249,1,B,Low,0.3647071107229471,0,C,1,B,Medium,-0.29683369376335694,0,C,Medium-High,0.9797621444670145,1,B,1
0,C,Medium,-0.1100636884984137,1,B,Low,1.1573928228934438,1,B,0,A,Medium,-2.3047930865599344,0,A,Medium-Low,-1.305585298303373,1,B,0
0,C,High,-0.35788496618101207,1,A,High,-0.011089324672404206,1,B,1,C,High,0.6013971383579396,1,C,Medium-Low,0.42597726878757963,0,C,1
0,C,Low,-0.972937542320325,1,B,Medium-High,0.8285787316522109,0,A,1,C,Low,-0.17575928591132356,0,C,Medium-High,0.6874260209292785,1,B,1
0,A,Medium,-0.34662670669450285,0,B,Low,0.4578523545363145,1,C,1,B,Medium-High,0.13405710191255413,0,A,Medium,-0.6646195719209304,0,B,0
1,C,Low,-0.34024928399902915,0,C,Medium,0.5959580807959919,1,A,0,A,High,0.16159083359847207,1,C,Medium-High,1.5558403227496416,0,A,1
0,A,Medium-High,-0.41959043777743327,1,A,Medium-High,0.1371416594056339,0,A,0,A,Medium,-0.35790204906621026,0,B,Medium-High,0.10437880095573261,1,A,0
1,C,Medium-Low,0.5260147047211939,1,A,Medium,1.541818311905858,0,A,1,A,High,0.30924269887566525,0,A,Low,0.0586390254390291,0,B,1
1,C,High,0.7619944803121474,1,A,Medium,-0.3790655909935427,1,B,0,B,Medium,0.06436316400180904,0,B,Medium-High,1.2399161336816025,1,B,1
0,A,Low,-0.28972828467441253,0,B,Low,1.8450968117486624,1,B,1,B,High,-0.9193731010019581,0,B,High,-0.7191301601288004,1,A,0
1,C,Medium-Low,0.9084418069373902,1,B,Medium,-1.2035566082406286,0,A,0,B,Medium-High,2.561652289141648,0,B,Medium,0.7229091597255023,0,B,1
0,A,High,-0.28584821371384195,1,B,High,-0.7486192992642916,0,A,0,C,Low,0.21328032647266093,1,B,Medium-High,-1.5550233057731337,0,A,0
0,C,Low,-2.1843475189127814,0,A,Medium-Low,-0.036855411062030025,1,B,1,C,High,0.9187871308386993,0,A,Medium,1.2546969464067732,1,C,0
0,A,Medium-Low,0.3464864011780697,1,A,High,0.42571973945983915,1,A,1,B,Medium-High,0.3150479272605007,0,B,Low,-0.6926787286381489,1,A,1
0,A,High,-0.46751356867459004,1,C,Medium,2.4903090387104565,1,B,1,C,Medium-Low,-0.16726126099847702,1,B,Low,0.5359947763713016,0,C,1
1,A,Low,-0.5794513928204919,0,A,Low,-0.09977623354439678,1,A,1,B,Medium-High,0.11656928021148352,1,C,Medium-Low,-0.767198259544955,0,B,0
1,A,Medium-Low,-0.9758510795475855,1,A,High,0.21891030145671544,1,A,0,C,Medium-High,-0.5707907826799533,0,C,Medium-High,-0.6431495926577231,1,A,0
1,A,Low,0.29479582963905504,1,C,Low,-1.776126990957421,1,A,0,B,High,0.4606780390947914,1,B,Medium-Low,-0.2677572758508136,1,A,0
0,B,Medium-High,-2.6254839557416942,1,A,Low,1.705034334429454,0,B,1,A,High,0.2001116644148201,0,A,Low,1.4259280584987584,0,B,1
0,B,High,0.5045545759763269,0,B,Medium,0.13578845308441434,0,A,1,A,High,0.9456398523192744,0,C,Medium-High,-1.161825988088948,0,B,1
0,B,Low,-0.017541473276796154,0,A,Low,0.1262257305619103,1,A,1,C,Medium,-0.9341761667919823,0,B,Medium-Low,-0.029075274658705113,1,C,0
0,C,High,2.0811171350285687,0,C,Low,-2.24825864074094,0,A,0,C,Medium,2.062235062332769,1,B,High,0.08042532063660411,0,C,1
1,C,Medium,0.7597362137786262,1,C,Medium,-0.820409969631846,1,A,0,B,Low,0.8120264977451794,0,A,Medium,0.7295006077731506,1,C,1
1,B,Medium-Low,0.11813949937115116,1,B,Low,-0.8891728925358291,1,A,0,A,Medium-High,-0.7955855185650235,0,A,Medium-Low,-0.31611770149742485,0,B,0
0,C,Low,1.8327296380979146,1,C,Low,0.6358259725230997,0,C,0,B,Medium,-0.506777091799714,0,C,Medium-Low,-1.361027565599941,0,A,1
0,B,Low,0.7652579597276287,0,C,Low,-0.13537537652755913,0,B,0,B,Medium-Low,-1.6879583745225646,0,A,High,1.2917245250643759,1,A,1
1,C,High,0.08102054885003585,1,A,Low,0.9162477071058899,1,A,0,C,Medium-High,1.8174532512217525,1,B,High,-1.4774142265260186,1,B,1
1,C,High,0.004727556343651485,1,B,Medium-Low,-0.5537165773462513,0,C,1,B,High,-1.4229058422146317,1,A,Low,1.450603062511673,1,B,0
0,C,Medium,-0.5791427408045459,1,B,Low,0.0037514212811148224,0,B,1,C,Medium-Low,0.7356523829996169,0,B,Low,-0.6588108406053276,1,C,0
0,A,Medium-Low,-0.6033118475665257,0,B,Medium-High,0.38583669098061085,1,A,0,B,Medium,1.07512272859278,1,B,Low,0.4484298783114156,0,A,1
1,A,Low,-0.19391861836092297,1,A,Low,-0.21606631961151548,1,C,0,B,Low,-1.773985968552314,1,C,High,0.05464437641455671,0,B,0
0,B,Medium-High,-1.3031003947736046,1,C,Medium,0.1715981678218196,1,C,1,B,Low,-0.9914651572430533,1,B,Medium-High,-0.3589254958567376,0,C,0
1,B,Low,-0.05135559958727085,1,C,Low,0.1334228595515787,0,C,1,C,Medium-High,0.12250775308707627,0,C,Medium-High,0.14335472718540426,0,C,1
1,C,Medium-High,-1.4594529043422784,1,B,Medium-High,-0.8293516219146252,1,B,0,C,Low,0.58382906247296,1,B,Medium-Low,-0.11404420875261291,0,B,0
0,B,Low,1.1787033139283865,0,A,Medium,1.0303622128122594,0,C,1,B,Medium-Low,-1.2609907394581121,0,A,Medium-Low,0.5517879217272612,1,B,1
0,A,Medium-Low,1.4303159217991135,1,C,Medium-High,0.49264673936431125,1,A,1,A,Medium-Low,-0.017026901039970465,0,A,Low,0.32908311556956893,0,A,1
1,A,Medium-High,0.08908407559644436,1,A,Medium,0.12718435261266917,1,A,1,A,Medium,0.7316331281828808,0,C,Medium,0.9102388168422022,1,C,1
0,B,Low,0.06097411209176928,0,A,Medium,0.8785268448279245,1,B,0,C,High,0.32472402139767137,1,B,High,-0.5224036915213253,0,B,1
1,A,Medium,-0.025517925452924934,0,C,Medium-High,-1.0529787310883616,0,C,1,A,Medium,0.7457834438611802,0,C,Medium-Low,-0.811945159118794,1,C,0
0,A,Medium,0.8447953975235045,0,B,Medium,-0.6068787644658857,1,B,0,C,Medium-Low,-0.8858343503460854,1,C,Medium,-1.9804213419305616,1,A,0
1,B,High,0.16328627771444879,1,C,Low,0.8083601600021509,1,C,0,A,Medium,0.5557510140686138,1,C,Medium-High,1.886380116832484,1,A,1
0,B,Medium-High,-0.10859371892085637,0,A,Medium-Low,-2.0911521873639867,0,B,0,B,Low,-2.0607518189816716,1,C,Medium,-1.5184655277880348,0,C,0
0,B,Medium-Low,0.20326592232489377,1,A,Medium-High,0.4841722304907654,0,B,0,A,Medium,-0.8987979465337536,0,A,Low,1.405061540742139,0,A,1
0,C,Medium,0.4530831948772,0,C,Medium,0.7121954134547976,0,A,1,B,Medium-Low,0.7960123644061705,0,A,Medium-High,0.4892295061317428,0,C,1
1,A,Low,0.5801072862920119,0,C,Low,-0.5765275650381153,0,C,1,B,High,0.9776547653979553,0,C,Medium-Low,-0.8780190039525013,0,B,1
0,A,Medium,-0.04789234277917379,0,C,High,0.4939442758871636,0,A,0,C,Medium,-0.618224574859663,0,C,Medium,1.264560179864208,0,B,1
1,A,Medium,-1.072095994463815,1,B,Medium-High,0.8921851394496728,1,C,1,A,Medium,-1.2851537456974427,0,B,Medium,-1.6659975016402648,0,A,0
0,A,High,0.436663949443128,1,A,Medium,-0.19061435142103145,1,B,0,A,Low,-1.9906198788778369,0,A,High,-2.158286579134686,1,C,0
0,C,Low,-0.9648349607895413,1,B,High,0.12243762358679303,1,A,1,B,High,0.2306053535745602,0,C,Low,-0.7527417534373543,0,A,0
0,B,Low,0.3259059028822827,1,B,Low,-0.4329095721367242,1,A,0,A,Medium-Low,-0.873017616169195,0,C,Medium-Low,-1.8551821732357603,0,B,0
1,B,Medium-Low,0.028995478831858955,0,B,High,0.02614114849771991,0,B,0,A,Low,-0.4269086003830941,1,C,Low,1.1449717288802639,0,A,1
1,C,Low,1.4449069118353186,0,A,Low,0.4079804745149607,0,B,0,A,Medium-Low,0.5776028850872805,0,A,Medium,0.8711137881996635,0,C,1
0,A,Medium-High,1.8423658023778842,0,A,Medium-High,-0.7497701161482583,1,A,1,B,Medium,0.37773476948288015,1,A,Low,1.981584614616193,0,C,1
1,A,Low,0.4897396280118651,1,B,Medium,-0.26620249755716124,0,A,1,B,Medium-High,1.7186991885696914,1,C,Low,-0.16890290396282423,0,B,1
1,A,Medium,-1.340820222218215,1,C,High,0.32448519486248967,1,B,0,A,Medium-Low,0.0168769388390771,0,B,Medium,-1.2719611324504645,0,A,0
0,B,Medium-Low,0.02040472142141251,0,B,Medium-Low,-0.5943111561051109,0,C,1,A,High,-0.9376110667096407,0,A,Medium,-1.6615095360293297,1,A,0
0,C,Low,-0.8515754884912078,1,B,High,0.9517240605139491,1,B,0,A,High,1.0341261345331072,1,B,High,-0.9462993446172236,1,C,1
1,A,Medium-High,0.04046009414257329,1,C,Medium-Low,-0.29500887691336763,0,B,0,B,Medium,-0.6788205586424012,1,A,Low,-0.22692300379043315,1,A,0
1,B,Medium-Low,0.2835434975457376,0,A,Medium,-0.37271483398144867,1,A,1,C,Medium,0.25140371192879096,0,A,High,-0.025121503353225102,1,A,1
1,C,Medium-Low,0.4060064752617182,0,A,Low,-0.516382937298927,0,B,0,A,High,1.1207492280687887,0,A,Medium-High,0.28332299362610736,0,A,1
1,C,Medium-High,-0.9798313927033209,0,A,Low,0.38956452986774615,1,B,0,C,Medium-High,0.7060439360119636,1,B,Medium-Low,-1.604984373520664,1,A,0
1,A,High,0.5335757744290489,0,B,High,0.244803968801785,0,B,1,A,Medium,-0.7559577134172226,0,C,Medium,-0.3676521044626088,1,C,0
1,C,Medium,0.5168171152954875,1,C,Medium-Low,0.4894645000178709,1,A,0,B,High,0.9427466453637198,0,A,Low,0.2862745945013359,0,B,1
1,B,Medium,0.7776134683383175,0,B,Medium,0.8848432207134829,1,A,0,A,Medium-High,0.5350921688354349,0,B,Medium-High,1.2097968310562386,1,C,1
0,A,High,-0.5821282875946024,0,A,High,0.4652292351477266,1,A,1,B,High,1.2117795058929695,0,C,High,-0.030825969603424368,1,C,1
0,B,High,-0.6395947441189196,0,B,High,-0.9290200403023033,1,B,0,C,Low,-0.9433513479385441,1,B,Medium,-0.031238934148429726,0,A,0
1,B,Low,0.25581296059283515,0,A,High,0.4088115815522135,1,B,0,B,Medium-Low,-2.0689166222691773,0,A,Low,-1.019219999660938,0,A,0
0,B,Medium-Low,-0.1453661001793201,1,A,Low,-1.0431644144896632,0,A,0,C,Medium-High,-0.16500739195895406,1,B,Low,-1.0010009833021518,0,B,0
0,B,Medium-High,0.1927014451260767,0,B,High,1.0027890038039367,1,A,1,B,High,-1.0984066024649428,0,C,Medium-Low,0.48712909502977375,0,C,1
1,A,Medium,-0.08581662381771858,0,C,Medium,-0.4037149093688214,1,B,1,A,Low,-0.0027419711254255057,0,A,Medium-High,0.10614016587516947,0,B,0
1,A,Medium-High,1.6605376401844292,1,C,Medium-Low,0.3716971628394247,0,A,1,C,Medium,-1.0314630008312513,1,A,High,0.6625161319246528,1,A,1
0,B,Low,-0.20925817911462916,0,C,Medium-High,-1.3399382319319493,0,B,1,A,Medium-High,-2.1816618709614457,1,C,Low,-1.8725851967209002,1,B,0
0,C,Low,0.6067396863300771,1,C,Medium-Low,-0.3142179224280751,1,A,1,A,Medium,-0.01036441366849169,1,A,Low,-0.33518595884910585,1,B,0
0,B,Medium-Low,0.8150989106728874,0,B,Medium-Low,-0.44552120503115183,0,A,1,C,Low,-0.500213405229912,0,B,Medium-Low,-1.0059058595770245,1,A,0
0,C,Medium-High,0.7647588771381004,0,A,Medium,1.4080040083575354,1,A,1,B,Medium-Low,-0.9404506480827538,0,C,Medium,1.5797274011571132,0,C,1
1,C,Low,0.3787416636335324,1,C,High,-1.2300076099479256,0,C,1,C,High,-1.9708035233089212,0,A,Medium-Low,0.003983874668544098,0,A,0
1,B,Medium,-0.4497267502285037,1,C,Low,1.1890450655561482,1,A,0,A,Medium-Low,-0.3052971502836108,1,B,Low,1.8154268251411778,0,A,1
0,B,Medium-High,-0.03292491828704813,0,B,Medium,1.1852278609568683,0,A,1,C,Low,0.13634686492532033,0,C,Medium,0.8273448191672347,1,B,1
0,C,Medium,-0.05953498041827999,0,A,Medium,-0.03628854976832696,1,B,1,B,High,0.8222416344699479,0,B,Low,1.085681037090402,0,B,1
0,C,Low,-0.14468322219606994,1,C,Low,-0.25531808023768743,0,C,1,A,Medium-Low,-0.07793939700362155,1,C,High,-1.4331150117796163,0,B,0
0,C,Medium,0.6979187998168077,1,A,Medium-High,-0.40269987655492534,1,B,0,C,Medium-Low,0.35336818898841776,1,C,High,0.31080099801843897,0,B,1
1,A,High,-0.3154319870499659,1,B,High,1.518919134007038,1,B,1,C,High,0.81572507623449,1,B,Medium-Low,0.9976540301799525,0,B,1
1,C,Medium-High,0.02962657769519829,1,B,Medium-Low,0.10160503413123141,0,B,0,A,High,1.483593408155597,1,A,Medium,1.4384930408262497,1,C,1
0,C,Medium-High,1.571599630359107,0,A,Medium-Low,1.5591603819189852,0,A,0,A,High,0.09730267300781872,1,A,Medium-Low,0.027736597482680554,1,C,1
0,B,Medium-High,-0.9007615740256639,1,C,Medium,1.2344855000839794,0,C,1,A,Medium-High,-1.1205775477148288,1,A,High,-0.22173712526339995,0,A,0
0,B,Low,-2.4703196352564643,0,A,Medium,-0.5600279727879885,1,C,1,B,Low,-0.05151976840834396,1,C,Medium-Low,0.7780960611652769,0,A,0
0,C,Medium-High,-0.24667797326387106,1,A,Low,-1.387305334328333,0,C,0,B,High,-1.3553901655767648,0,C,Low,0.11143284402270011,1,A,0
0,A,High,0.07502987061349267,1,A,High,1.274229638591331,0,A,0,C,High,-0.39045629077557686,1,A,Low,0.19931144607534582,1,A,1
0,A,Medium,2.3608393940669696,1,B,Medium,0.4939515356644865,0,B,1,B,Medium-Low,1.4289686939999944,1,C,Medium-High,1.7048344105995266,1,B,1
1,A,Medium-Low,1.2545204355156911,1,B,Medium-High,-0.053329283110919945,0,B,1,A,Medium-High,0.4517116202086666,1,C,Low,-1.6342452881696128,0,A,0
1,B,Medium,0.6442243988852134,0,B,Medium,-0.6381664829768953,0,C,0,B,High,0.006888753704983316,0,A,Medium,-1.7695250093617776,1,C,0
0,B,Medium,1.461281284958316,0,C,High,0.7708589925991696,0,B,0,A,High,0.3334502093220725,0,A,Medium-Low,-0.8950858483745134,1,C,1
1,C,Low,1.0906625637332794,1,A,Medium-Low,-1.1754468337253168,0,B,1,A,Medium-Low,-0.7530478138777453,0,A,Medium-Low,-0.08868347547539544,1,B,0
1,B,High,-0.2147140550113998,0,C,Medium,-1.0946370679005484,1,C,1,C,Low,1.490611194633228,0,C,Medium,-0.08648619174173887,1,C,1
1,A,Medium,-0.26759778221626906,0,B,Medium-Low,0.7716587915329292,0,A,1,A,Low,-1.1722176782272127,1,B,High,1.8297644623115399,0,C,1
0,C,Low,-1.125183832533126,1,A,Medium,-0.5248847187318075,0,C,1,B,Medium-Low,-0.015469556090060285,0,B,Medium,-0.7059079876006238,0,C,0
0,C,Low,-1.5653810529010852,0,C,Low,-1.059388480312093,1,A,1,B,Medium,0.2004221157199985,0,A,Low,-0.6103919678166809,1,C,0
1,C,Medium-High,1.488970316754748,1,B,Low,1.7149770718535913,1,B,0,B,Low,0.46422342948542134,0,B,High,-0.8706993934811161,1,C,1
1,C,Medium,0.8016771786929932,1,A,Medium,-0.5003186206558276,0,A,0,B,Medium-Low,1.2420035999495833,1,C,Medium-Low,-1.2348340420083903,0,C,1
0,B,Medium-Low,0.7084378856990639,0,B,Low,1.2224237581130446,1,B,1,A,Medium,-0.916788144935046,0,C,Medium-Low,-0.025255562084564403,1,B,1
