Obj1_Feature1_binary,Obj1_Feature2_nominal,Obj1_Feature3_ordinal,Obj1_Feature4_numeric,Obj1_Feature5_binary,Obj1_Feature6_nominal,Obj1_Feature7_ordinal,Obj1_Feature8_numeric,Obj1_Feature9_binary,Obj1_Feature10_nominal,Obj1_Feature11_ordinal,Obj2_Feature1_binary,Obj2_Feature2_nominal,Obj2_Feature3_ordinal,Obj2_Feature4_numeric,Obj2_Feature5_binary,Obj2_Feature6_nominal,Obj2_Feature7_ordinal,Obj2_Feature8_numeric,Obj2_Feature9_binary,Obj2_Feature10_nominal,Obj2_Feature11_ordinal,Collision
1,A,Medium-Low,-0.7427376549713867,1,A,Medium,-1.9051330547081995,0,C,Medium-Low,1,A,Medium-High,1.123153811537071,1,B,Medium-High,-0.22180866653882939,0,C,Low,0
1,B,Medium-High,1.0727765760656571,1,A,Medium-High,-1.0029641013207156,0,A,Medium-Low,0,B,Low,0.9244380725688759,0,B,Low,0.24062258149431404,0,C,Medium,1
0,A,Medium-Low,-1.8392918743392304,1,A,High,-0.014382950086667732,1,B,Low,0,C,Medium-Low,-0.6860817120690169,1,A,High,-0.8272995935459093,1,B,Low,0
1,B,Medium,-0.7937819555488854,0,C,Low,0.6018743244286333,0,B,Medium-High,1,B,Medium-Low,-1.2817666667855356,0,B,Medium-Low,0.4309020593033718,0,B,Medium-Low,0
0,C,High,-0.5250988835776095,0,C,Medium,-0.7235922607020498,1,C,Medium,1,C,High,-1.3898205305899474,1,C,Medium,-2.1810952603255216,1,A,Low,0
0,C,Medium,-1.9375416095364504,0,A,Medium-High,0.8919974149001726,1,C,High,0,B,Low,-0.22943055019507655,1,C,Medium-High,-1.4528100117963405,1,C,Low,0
0,A,Medium,-0.2393342372875305,1,A,Medium,0.2111736877607348,1,A,Medium,0,C,High,-0.43759637629678044,1,C,Medium-Low,0.9237244240264665,0,B,High,1
0,B,Low,0.7265562049665919,1,C,High,-2.6444972198636223,1,A,High,0,B,Medium,-0.07220201850055606,0,C,High,1.3292335748574098,1,C,Low,0
0,B,Medium,-1.4321062970986131,1,B,High,0.5035135360074584,1,B,Medium-Low,0,C,Low,-1.0181862309044516,1,A,High,0.9012126406853244,1,B,Medium-High,0
1,C,Medium-High,-0.9163269126747489,0,A,Medium-Low,-0.5664176303394335,1,B,Medium-Low,0,A,Medium,-0.3721540357034879,0,C,High,1.0416332622338207,1,B,Medium-Low,0
0,A,High,-0.1549319834250917,1,B,Medium-High,0.6442235381339401,0,A,Medium-High,1,A,Medium-High,-0.4498865825610029,1,A,High,-1.4434696422718407,1,C,Medium-High,0
0,C,Medium,-0.627535295706891,1,C,Medium,-2.5669797239887533,1,A,Medium-Low,0,C,High,0.4812323551203191,0,A,Medium,-1.400258277065585,0,C,High,0
0,C,Medium-High,0.9428521212695716,1,A,Medium-High,1.003305307596907,0,A,Medium,0,B,Medium-Low,0.7548091781650828,0,A,Medium-Low,-1.4308499759896809,0,C,Low,1
1,B,Low,1.1015544305238985,0,C,High,1.3909942380033333,0,B,Low,0,A,High,-0.04222991874971446,0,C,High,3.1311661331916607,1,C,Medium-Low,1
0,C,Medium-Low,0.3472093628539836,0,A,High,-0.9152995744840224,1,C,High,1,A,Medium-Low,0.6564337973829094,1,A,High,1.0331976787850095,1,C,Low,1
0,B,Medium-High,-1.9703516806241363,1,B,Medium,0.37789293531200446,1,A,Low,1,A,Medium-High,-0.48098069013308886,0,A,Medium,0.08380035438627818,1,B,Medium,0
0,C,High,-0.19822947883185046,1,B,High,0.6911761955874773,1,A,High,1,A,Medium-High,0.39014034895789973,1,A,Medium-Low,1.5271492455170474,0,C,Medium,1
1,A,Low,0.6528791338401866,0,B,High,-1.1229611121443532,0,A,Medium-Low,0,C,Medium,1.1307270619852932,1,A,High,0.19536119582608322,1,C,Medium-Low,1
1,A,Medium-High,-0.2643341855305308,0,B,Low,-0.8792037643939755,1,A,Medium-High,0,C,Medium,-1.3328382080266603,0,C,Medium-Low,0.33029043009969405,1,C,Medium,0
1,B,Medium,-0.008181983392348453,1,C,Medium,0.983945829473799,0,C,Medium-High,0,C,Low,-1.4288616039057722,1,B,High,-0.4343927164072108,0,A,Low,0
1,B,Low,-1.137787727626647,0,C,High,1.6130038275505374,0,C,Medium,0,A,Medium-High,0.13470372298421046,0,C,Medium-Low,-2.794788188039116,0,B,Medium-High,0
1,B,Medium-High,0.1834984777092719,1,C,High,0.3383390052800834,0,A,Medium,0,C,High,1.1733756263219997,1,C,Low,-1.895974369250623,0,B,Low,0
0,A,Medium,0.439986230954236,1,A,Medium-Low,1.0969870190105975,0,A,Low,0,B,Medium-High,1.256182199958977,0,B,Medium-High,0.9900894334620958,0,A,High,1
1,C,Low,-1.7505897930340182,1,C,Medium,1.1234374744670301,0,B,Medium-High,0,C,Medium-High,-0.3480127170176043,0,B,Medium-Low,-0.6829392338250914,1,B,Medium,0
0,B,Medium-High,0.30493158981995167,0,B,High,-0.24117922214649962,0,A,Low,1,C,High,-0.19917117450965158,0,A,Medium,-0.9938933240318715,0,A,Low,0
0,C,Medium,0.48869372205079026,0,B,Medium-High,1.440317581019821,1,A,Medium-High,0,A,High,-2.795450296063961,0,B,High,0.12673260235957265,1,B,Medium-High,0
1,C,Medium,-0.30770675604669995,0,C,Medium,0.30009636019356534,0,C,Medium-Low,0,B,Medium-High,0.11971339151431432,1,A,High,-0.7635698391630812,0,B,Medium-Low,0
1,C,Medium-High,-0.6596726158242515,1,B,Low,0.9664828612636613,1,A,Low,1,A,Medium,1.0481602311563147,1,C,Medium-Low,-0.19999500927820688,0,B,High,1
1,B,Medium-Low,-1.0473452364885565,1,B,Low,0.259025846662134,1,C,High,1,C,Medium-Low,0.9142411708348132,1,B,Medium-Low,-2.134032325993176,0,A,Medium-Low,0
0,A,Medium-High,0.7316256902374082,1,A,Medium-Low,0.09296292086763606,1,C,Low,0,C,Medium-High,1.9024537767070533,0,C,High,-1.1796393914153207,0,C,High,1
0,B,Low,1.863331463005966,0,A,Low,1.223958633441895,1,B,High,0,C,High,0.9853104529050627,1,B,Low,-0.8616365630339663,1,C,Medium,1
1,B,High,0.9397814506691411,0,A,Medium-Low,0.11159116422454854,1,A,Low,1,B,Low,1.0774338487094015,1,B,Low,1.0192869537535365,1,C,High,1
0,B,Medium-High,0.6650824961243459,1,A,High,-0.15107647940358898,1,C,Medium-Low,1,B,Medium-High,0.44472113595152385,1,A,Medium-High,-0.6056589197474317,0,A,Medium,1
0,B,Medium-Low,1.052684283377279,1,B,Medium-Low,-3.165366919822575,0,B,Medium,0,B,Medium-Low,-0.6804053376934748,1,C,Medium,0.939669463664623,1,C,Low,0
0,B,Medium,0.20811956081079658,1,A,High,1.4767124115606145,1,C,Medium-Low,0,B,Low,1.8035807635362402,1,C,Medium-High,0.09788531584494145,0,A,Medium,1
0,B,Medium-High,-0.7444844821903245,1,A,Low,-0.02125206243983405,0,C,Low,1,B,High,2.8477052635802957,1,A,Medium,0.6221623697506644,0,C,Medium-High,1
0,A,High,0.370954583610742,1,C,Medium-Low,0.9215280439139093,1,A,Medium-High,1,C,Medium-Low,0.6671064157808543,1,A,High,-0.23948853856478655,1,C,Medium-Low,1
0,B,Medium-High,0.6063781621600808,1,B,Low,-0.2871241250176856,0,C,High,0,A,Medium,-0.5479613514235887,1,A,Medium-High,1.0882316274552182,0,B,High,1
0,B,Medium-Low,0.311247877248521,0,C,Medium-Low,-0.26881666560492057,1,A,Medium-High,1,A,Medium-High,-0.9900062473953615,1,B,Medium-Low,0.3613309670838348,0,C,Medium-Low,0
1,A,Medium-High,-0.4719404953899185,0,A,Medium,0.7187732563105328,1,A,Medium-High,1,C,Medium,0.22343533285611653,0,A,High,-0.6842841495074109,0,C,Medium-High,0
1,C,Medium,-0.6609235973594362,1,C,Medium,0.04504820332372729,0,A,Medium,0,C,Low,-0.8096662277167848,0,C,Medium,0.24484850506915082,0,C,Medium-High,0
1,A,Medium,-2.356472758812944,0,C,High,0.7934390986862966,1,B,Medium,1,C,Medium-Low,0.3353087288164034,1,A,Low,1.5913185901877507,0,A,Medium-High,1
0,B,Medium,1.7161290651430898,1,C,Medium,0.9416763792395272,1,B,High,1,B,Medium-Low,0.3977669132240118,1,B,Medium,0.3453148597626804,1,C,Medium-High,1
0,A,High,1.0105367693931837,0,A,Low,0.6744694651237165,1,C,Low,0,C,Medium-Low,0.06742266426504626,1,A,Medium-Low,0.3240182014374676,0,A,Medium-Low,1
0,B,High,-1.5475171491545854,1,A,High,1.6065754878683196,0,C,High,1,A,Medium-Low,0.059975496265958085,0,C,Medium-High,-0.6045195789616626,1,C,Medium-High,0
1,C,Low,0.20238051298891313,1,B,Low,-1.687225329908537,0,C,Medium,0,B,Medium,-0.09102596585609778,1,A,Medium-High,2.4045874035865755,1,C,Medium-Low,1
1,C,High,0.28109839708020906,0,B,High,-1.0672452868668154,1,A,Medium-High,0,C,Medium,0.5462156135704286,0,C,Medium,-0.5306919666656202,1,A,Medium-Low,0
0,C,Low,-0.1773279403739231,0,C,Medium-High,-0.9627669934306874,0,B,Low,0,B,Medium,0.40563507442882296,0,B,Low,0.25020137131720593,0,C,Low,0
0,B,Medium,-1.3898847633030933,1,A,Medium-Low,-0.22918424784263838,0,B,High,0,B,Low,-0.7990840336422911,0,B,Medium,-1.5929627149568206,0,C,Medium,0
0,B,Low,-0.7476450887707352,1,A,Low,-1.1782212536067898,1,A,Low,0,C,Medium-Low,0.9649989690043612,0,C,Medium-Low,0.608561196512739,1,A,Medium,0
0,B,Medium-Low,-0.6241537729369018,1,B,High,-0.7278954615170433,0,C,Medium-Low,1,C,Medium,-0.018382041769785654,0,B,Low,1.6143321432527256,1,A,High,1
1,A,Medium-High,0.5611850196449285,1,C,Medium-Low,-1.595389561474647,1,C,Medium-Low,0,C,Medium-Low,-0.3361850608489444,1,B,Medium-Low,0.16854727361631144,1,A,High,0
1,A,Low,0.950442397661264,0,B,Medium,0.8085672110494155,0,C,Medium-High,1,A,Medium-High,0.49031994654782374,1,C,Medium-High,-0.9646218009179265,1,A,Medium-Low,1
1,A,Medium-High,0.9939047651011732,1,A,Medium,-1.2233827425323454,0,C,High,1,B,High,2.3503051419276844,1,B,High,2.459414377831197,0,B,High,1
1,C,Low,0.6687195721355048,0,A,Medium-High,0.6433816951002171,0,A,Low,0,B,Medium-High,-0.7792825089780976,1,A,Low,-0.9420215743207853,0,C,High,0
0,B,Low,1.182256862567218,1,A,Medium-Low,-1.581737633302252,0,A,Medium-Low,1,A,Medium,-1.2991144490040123,1,A,Medium,-0.799215815237381,1,C,High,0
0,C,High,0.3631152185109051,1,A,Medium-Low,1.4161121593213735,0,A,Medium,1,C,Medium,-0.48995396107887934,1,B,Medium-High,-0.39666312140055604,1,A,Medium-Low,1
0,A,Medium,-2.154299491525016,1,C,Medium-Low,0.6408444961503301,0,A,Medium-Low,1,B,High,0.4450372603864649,0,C,Medium,1.3328442151119457,0,B,High,1
0,A,High,0.33688165522618424,0,C,Medium-Low,0.2605441618965582,1,A,Medium-Low,0,B,Medium-High,-0.33276750244288733,1,A,High,-1.5080416761670046,1,C,Low,0
1,A,Medium-High,-0.5141738305661905,0,C,Medium-High,0.25592281542355505,1,B,Medium-High,1,B,High,0.6039211895754987,1,C,Medium,0.6067610756450417,0,C,High,1
0,C,Medium-Low,-0.23052708487420598,0,B,Medium-High,-0.5373793691072476,1,A,Medium-Low,1,C,Low,0.08782956235561944,1,A,Low,-0.9919068880630114,0,A,Medium-Low,0
0,A,High,-0.40024571685351523,1,B,Medium-Low,-0.4457386294049233,1,B,Low,1,C,Medium-Low,-0.09384478741329773,1,B,Medium-Low,-0.34771243591413914,1,B,Low,0
1,A,Medium-Low,-0.926530239370613,1,A,Medium-Low,-0.5518826922566803,1,A,Medium-Low,1,A,Low,-0.35955150919716394,0,A,Medium-Low,0.6153819824387389,1,B,High,0
1,B,Low,1.3289376889105056,1,B,High,-0.3232086329950056,0,A,Medium-High,1,A,High,0.9930096391356625,0,B,Medium-High,0.25709184780815175,0,C,High,1
1,A,Medium,0.7917587726465751,1,A,Medium-Low,0.4222728238777507,0,C,Medium-High,0,A,Medium,-1.1512480759158386,0,B,Low,-0.9197429180969988,1,B,Medium-Low,0
0,A,Medium,0.4316331555540979,0,B,Medium-Low,0.21042697524155804,0,B,Medium-High,0,C,Medium-Low,-0.36731402420897447,1,B,Medium-Low,-1.9922388926358932,0,B,High,0
1,B,Medium,0.5433161970901647,1,B,Medium-High,0.6113950648949071,0,C,Medium,0,C,Medium-Low,-1.334208838114247,0,B,Medium,1.835582290806282,1,C,Low,1
1,C,Medium-High,-1.8634437376549309,1,C,Medium,1.541533517961716,1,B,Medium-Low,1,A,Low,0.10543839356606013,1,A,Low,0.6783365708210729,0,C,Medium,1
0,B,High,0.925334040689705,1,C,Low,-0.6516272738740625,1,A,Medium-Low,1,C,High,1.1097464100813152,1,B,Medium-High,2.1610353310541397,1,A,High,1
1,B,Medium-High,-0.2959995691709376,1,A,Low,-1.3114303528653581,0,C,High,0,B,High,-0.9441313826526208,1,A,Low,-1.383719409098103,0,A,High,0
0,A,High,0.33253979624106733,0,A,Medium-High,-1.7983147026625175,0,C,Medium-Low,0,B,Medium,0.044997829137271045,1,C,Low,2.0254763981986827,1,B,Medium-High,1
0,C,Medium-Low,0.12332409603579352,0,C,Medium,-0.1905302145056846,0,A,Low,1,B,Medium-Low,3.2682642606953767,0,A,Medium-Low,-0.3028912504809076,0,A,Medium-Low,1
0,B,Low,-0.022136081734926347,0,C,High,0.7354006659330878,0,C,Low,1,B,Medium-High,-0.30608381118928407,1,A,High,0.5881426575976633,0,A,High,1
1,A,High,-0.7701188814617084,1,A,High,-0.7931456571913009,1,C,Medium,0,C,Medium-High,-0.1457260029375808,1,B,Medium-Low,-0.7848882421809003,0,C,Medium-Low,0
0,B,High,-1.054739691861247,0,C,Medium,-0.3766163466122951,1,B,Medium,0,A,High,0.5776687787751014,1,C,Medium,1.081001605207414,0,B,High,1
1,B,Medium-High,2.6231052612623134,1,C,High,0.5509755923094962,0,C,Low,1,B,Medium-Low,-2.4345404473561865,1,A,High,-0.20349062446817623,0,C,Low,1
0,C,Medium,0.7897310874420679,1,B,Medium,-0.9106138458633685,0,C,Low,1,A,Medium-High,0.14413449888533997,1,B,Medium-High,-0.33694884607356923,1,A,Medium-Low,0
1,A,Medium-Low,1.0858804398414779,1,A,Medium,0.29794266216150567,1,B,Medium-Low,0,B,Low,1.1675712806089402,1,A,Medium,-0.2518653371003657,0,A,Medium-Low,1
1,A,Low,0.8111771537172133,0,B,Medium,0.1107803483252467,0,B,Low,1,C,Low,1.4452958676756715,1,A,Medium,-1.5255499936771129,0,A,High,1
1,A,High,1.7277975528478613,1,C,Medium-High,0.10502793265826782,0,A,Medium-High,0,B,Medium-Low,1.0064508066799867,0,B,Medium-Low,1.0369532815414937,0,B,Medium-Low,1
1,B,Low,0.9865595008411929,0,B,Medium-Low,2.1988018577480393,1,A,High,0,C,High,0.6802200697280895,1,C,High,-0.17793520410877692,1,A,Medium-High,1
0,B,Low,0.10182094590472747,1,C,High,0.2760138039862221,1,B,Low,1,C,Low,-2.230260535019058,0,A,Low,1.563353582550721,0,C,Medium,0
0,C,Medium-High,-1.6424699111146603,0,C,Medium-High,-0.11633720368488312,0,B,Medium,0,A,Medium,-0.06280439894604851,1,A,Medium,-0.6426500140482192,0,A,Low,0
1,B,Medium-High,-0.1382385164257153,1,B,Medium-Low,-0.40280995918328055,0,C,Medium-Low,1,B,High,-0.863089823075199,0,A,Medium-High,-0.7266854504992191,0,B,Low,0
0,B,Low,1.203061830914293,0,C,Medium-Low,2.2480449916107754,1,B,Medium-High,0,B,High,-0.7896842254568253,0,A,High,-1.2829088789524603,1,A,Medium-High,1
0,B,High,-0.7002904454240444,1,C,High,0.612979771498356,1,B,High,1,B,Medium-High,-0.17750634260209502,0,A,Low,-0.48724500482057503,0,B,High,0
1,A,Low,0.24210547168563198,0,C,Medium-High,-1.4409547904779052,1,C,Medium-Low,0,C,Medium-Low,0.3933530058742202,0,C,Medium,-0.29323071991657157,0,C,Medium,0
1,B,High,-0.9685153141456906,1,B,Medium-Low,-0.08857942982198151,0,B,Medium-Low,0,B,Medium-High,0.44807847561588615,0,A,Low,-0.0761810062125768,0,A,Medium-High,0
0,C,Medium-Low,-0.7063821482656147,1,B,Medium,1.0292988647927936,0,B,High,0,B,Medium-High,0.7554395253848676,0,A,Medium,-0.3946650384895495,0,A,Medium-Low,1
0,C,Medium,0.5488126683886001,1,B,Medium,0.10063260063388255,0,C,High,0,A,High,-1.064366248227531,0,C,Medium,0.30586980796071106,0,C,Medium,0
1,B,Medium-Low,1.472237873669819,1,B,High,1.5667039571779144,1,A,Medium,1,A,Medium,0.028364264928873232,0,C,High,-0.08521353253502394,1,C,Low,1
1,C,Medium,0.5431885797605732,1,A,Low,-0.09803720034670647,0,C,High,0,A,Medium,0.8269927326250477,1,A,Medium,-0.6063321421275522,0,C,Low,1
0,A,Medium,-0.32971597432704547,0,B,Medium-High,-0.78223518977454,1,A,Medium-High,0,C,High,-0.2740059481880256,1,A,Medium,-1.1956408408060073,0,B,Medium-High,0
0,B,Low,0.38662475172524263,1,C,High,1.4600692333607468,0,C,Low,1,B,High,-0.5858131668816492,1,B,Medium-High,0.2574821929054066,1,B,High,1
0,A,Medium-High,-0.09154447947950198,0,B,High,-0.3298918016891622,0,A,High,0,A,High,-0.8089372701203427,0,B,Medium-High,-0.6015935401950262,0,A,High,0
1,B,Medium-High,1.7928327374778505,1,C,Low,-0.9177747078359173,0,B,Low,0,B,Medium,0.44491828267689426,1,A,Medium-High,-0.025999562925062607,0,B,Medium-Low,1
1,B,Medium,0.3728465032315518,1,A,Medium-High,-0.899718194920541,1,C,Medium-Low,0,A,Medium-High,-0.06809403619632304,1,A,Medium,0.5906131050633716,0,A,High,1
0,A,Low,0.306841475998747,0,A,Medium-High,1.2831904081021528,0,C,Medium,1,A,Medium,-1.266767455377526,0,C,Medium-High,0.8971269466071076,0,C,High,1
0,B,Medium,-0.2319165605630022,1,C,Medium-High,0.12180181582641349,1,A,Low,0,B,Medium-Low,0.8569086520535455,0,C,Medium,-0.4939569351084712,0,A,Medium-High,1
0,A,Medium-Low,0.12919393618471298,1,C,Medium-High,-0.8959524971922564,0,B,Medium-Low,1,B,Medium-Low,0.1385627930571732,1,C,Low,0.05144373711705734,0,C,Medium,0
1,B,Low,-1.603046924410071,1,B,High,0.11934093177525885,0,B,Medium-Low,0,B,Medium-High,1.1913125690147548,1,B,Medium-High,-1.0680032156531514,0,A,Medium-Low,0
0,A,Medium-High,0.30980419459565695,0,C,Medium-High,-2.1052393181448683,0,B,Medium,0,B,Medium,0.425182015330238,1,A,Medium,-1.6242957081554685,1,C,Medium,0
1,A,Medium-High,0.7805816378953246,0,A,High,-1.3347898806501373,0,B,Medium-Low,1,A,Low,1.051590645583848,1,C,Medium-Low,-0.15424044870556244,1,A,Medium-Low,1
0,B,Medium,-1.9613638338446007,1,C,Medium,-0.32658849850416927,0,C,Low,0,C,Medium-Low,0.03410611520624612,0,A,Medium,-1.5740897333071349,1,C,Medium,0
0,C,High,0.4362791833562672,1,A,Low,-0.4546750125973959,1,A,Low,1,A,Low,-0.7145816669210139,0,C,Medium-High,1.389664993295665,1,C,High,1
1,A,High,-1.307620265702117,0,B,High,0.3221105790378893,0,C,Medium-Low,0,C,Medium-Low,0.40120967069629826,1,C,High,0.7868854544382269,1,B,High,1
0,A,Medium-Low,-0.20270653095719668,0,B,Medium-High,1.5280423358783555,1,B,Medium,0,B,High,1.3941371064078942,1,A,Medium,0.6441877088754123,0,B,Medium-Low,1
1,A,Medium-High,-1.8947592048563469,0,C,Low,0.8631572332594379,1,B,Medium-Low,1,C,High,-0.7505306925848583,0,A,Medium-High,-0.6422353106600662,1,C,Medium,0
1,C,Low,-0.422553340644013,1,B,Low,-0.2402574733953827,1,A,Medium,1,C,High,1.1180994512245133,0,A,High,-1.5331402941907555,1,A,Low,0
0,B,Medium-High,-0.3071332595354377,0,C,Medium-Low,-1.8070069319503124,1,C,Low,1,B,Medium-Low,1.3151037015745024,0,B,Low,0.4864752306569456,0,B,High,0
1,C,Medium-Low,-1.3931600043062287,0,B,High,0.37791353012809054,0,B,Medium-Low,0,A,High,0.30705246275059433,0,B,Medium-Low,0.24687182653463305,0,A,High,0
1,C,Medium,1.1659007311169456,1,C,Low,1.2337526356021258,0,B,Low,1,B,Medium-Low,-0.5389423734894413,0,B,Medium-High,0.04561516103799898,0,C,Medium-High,1
0,B,Medium-High,0.9380736344836984,1,C,Medium-Low,0.05553965672012107,1,B,Medium-High,1,C,Medium-High,0.8281472484164244,1,C,Medium-High,-0.3004674354129229,0,A,Low,1
0,B,Low,-0.30149087599606855,0,A,Medium-High,0.2772574772312589,0,B,High,0,B,Medium-Low,-0.27726669024172906,1,A,Medium-Low,1.1448011445908943,1,B,Low,1
0,A,Medium-Low,-0.7105575043910372,1,A,Medium,0.21723575334681475,1,A,High,0,C,High,-0.1007719058594912,1,C,High,0.25970102432185693,1,C,High,0
1,A,Medium,-0.9568546551316433,0,C,Medium-Low,-1.4868178613332366,0,C,Medium-High,1,A,High,1.066908644912197,1,C,Low,-0.2789697004755512,1,C,Medium-High,0
0,A,Medium,0.5429157492320712,0,C,Medium-Low,-1.4194631448244042,0,B,Medium-High,0,C,Medium,-1.1126082758103546,1,B,High,0.11629216269367655,1,C,Medium-Low,0
1,B,Low,-0.5642381093425219,0,A,Low,1.3923475244580514,0,C,Low,1,A,Medium-Low,-2.303181530983339,1,A,Medium,0.4841539504236555,0,B,Medium-High,0
0,B,Low,-0.04799088781215986,1,B,Medium-High,0.07585020203232071,0,A,Medium-High,1,B,Medium-High,-0.5571827635612094,0,B,High,0.48434415213369586,1,A,Medium,0
0,A,Low,0.1677751499092083,1,C,High,0.23950401013513228,0,C,Medium-Low,0,B,Low,-0.45616105839615395,1,A,Medium,0.15577099952803422,0,A,Medium-Low,1
0,A,Medium-Low,0.24709548457548583,0,C,High,1.1913796293138341,1,C,Medium-Low,0,A,Low,-0.9871432990740697,1,A,Low,-0.2794160908784627,1,C,Medium-Low,1
0,C,Medium-Low,-2.006384473020898,0,B,Medium,-0.6667495201891505,0,B,Low,1,C,Medium,0.4879254361675176,1,C,Medium,0.3665219729932836,0,B,Low,0
1,C,Low,-1.8935347751379323,1,B,High,2.3476055559007354,0,A,Medium-High,1,B,Medium-High,-0.01894663196587401,1,C,Medium-Low,-1.3635757354433706,1,C,Medium,0
1,C,High,-0.47293022774581284,1,C,Low,-0.399811446840741,1,C,Medium-High,0,A,High,-0.07901327340839402,1,B,Medium,-0.4876912904222035,0,C,Medium,0
1,C,Medium,0.7053724091463281,0,A,Medium,1.0767999080360495,1,A,Medium-Low,1,C,Medium,-0.14247901187765433,0,A,Low,-2.3459440212301548,1,C,Medium,0
1,C,High,1.4056084887349747,0,B,Medium,0.6635638060963401,1,B,Medium-High,0,C,Medium-High,-0.35731411770432964,1,C,Medium-High,-0.3665963742891812,1,A,Medium-Low,1
1,A,Medium,-0.7706933349227496,1,A,High,0.5819331541802205,0,B,High,0,B,Medium,-0.9164284946080493,1,A,Medium,-0.33510642701135124,1,B,High,0
1,B,Low,-0.22205378581781157,0,A,Medium-High,-0.2859921320633626,0,C,Medium,0,B,Medium-High,1.074901541638083,1,B,Low,-0.5982707034448571,0,C,High,0
1,A,High,0.6274638479012579,0,B,Low,-0.9122736652849075,1,A,Low,0,B,High,1.1116507718531026,1,C,Medium-High,1.4149295657353762,1,C,High,1
0,C,Medium-High,1.738995916835646,1,C,Medium-Low,-0.06055922814857417,0,B,High,0,C,Medium-High,-0.516882948164701,0,B,Medium-High,1.2153750846881541,0,C,Medium-High,1
0,C,Medium-High,0.03967800888593769,0,C,Medium-Low,1.639822071098029,0,C,Low,1,B,Medium,-0.11857867829961753,1,C,Medium-High,-0.5243067599064576,0,C,Medium-High,1
1,C,Low,-1.0092248407651023,0,B,Medium-High,-0.4819730659841215,1,C,Medium,1,B,Medium-High,0.5869598988203563,1,B,High,0.1947530615039535,1,A,Medium,0
0,B,Medium-Low,0.29624686763616304,1,C,Medium-Low,-1.6138561068580857,1,C,High,0,B,Medium-High,0.6445131043125985,1,B,Medium-Low,-0.6016454067407092,1,C,Medium,0
1,C,Medium-High,-1.9739032982563103,0,A,Medium,-0.612464304473288,1,A,Low,0,C,Medium-Low,-0.0727310809442489,1,B,Low,1.2028200748712132,1,C,Medium-High,0
1,B,Low,-0.864245780206955,0,A,Low,-0.5799027466933085,1,A,Medium,0,C,Low,0.777581304210588,1,A,High,0.907333445344497,1,B,High,1
0,C,Medium-High,2.4160911929011992,1,B,Medium,-0.4920036763561568,0,C,Medium-High,0,B,High,-0.3192291081156552,0,A,Medium-High,-0.9238453967957254,1,A,Medium,1
0,A,Medium,0.8275143218066991,0,A,High,1.1916236633093549,1,C,Medium-Low,0,A,Medium-High,-0.5338306430282742,0,B,Low,0.2612949579730025,1,B,Medium-High,1
0,C,Low,-0.9266411896002542,1,A,High,-0.45668524892398277,1,B,Low,1,B,High,-1.214802752845031,0,B,Medium-Low,-0.06365869056751884,1,C,Medium-High,0
1,B,Medium,-0.5603846727900592,0,B,Medium,0.39398148981489817,0,B,Low,1,B,High,-0.05738634487988747,0,C,High,-0.30175599310933576,0,A,Medium,0
1,A,Low,-0.9844789647636467,0,A,Medium,-0.8544130800252158,0,A,High,1,B,Medium-High,-0.35628266128661934,1,A,High,0.8259909522236605,1,C,Medium-High,0
1,A,Medium-Low,0.5632787019849749,0,B,Medium-Low,0.8432100981140305,1,A,Low,0,A,Medium-Low,1.1136745614597527,1,B,Low,-0.016201640100654002,1,A,High,1
1,A,High,0.6805400274523145,1,C,High,-0.14598597901188726,0,C,Medium-Low,0,C,Medium-High,0.06124354409820207,1,A,Low,0.48665764426526564,0,C,Medium,1
0,C,Low,0.6545245170035536,1,B,Medium-High,0.5346887507256513,1,A,Medium-High,1,A,Medium-Low,1.1082148572776023,0,A,Medium,-0.8469596367144909,0,A,Medium-Low,1
0,B,High,0.5277748726976547,0,B,High,-1.1278887290999544,0,C,Medium-High,1,C,Medium-Low,0.7100569190796937,1,B,High,-0.2615194255092433,1,C,Medium-High,0
1,C,Medium-Low,-0.1121517954445415,1,A,Low,0.5576515757420832,1,B,Medium-Low,1,A,Medium-Low,-0.015323607664006209,0,B,Medium-Low,-0.43892855858095287,0,A,High,1
0,B,Medium-High,-1.533867816852898,0,B,Low,-1.5816554198917152,0,C,Low,0,B,High,-1.412536082688241,0,C,Medium,-0.2550530796305287,1,B,Medium-Low,0
0,B,Medium-High,1.2306708784484743,1,C,Low,-1.6717915330296247,0,A,High,0,B,Medium-High,-1.157506562304987,1,C,Medium-High,-0.3226503170738959,1,B,Medium-High,0
0,B,High,0.39736791561461837,1,A,Medium-Low,0.35158528013562385,0,C,High,1,B,Medium-High,0.25546585601266125,0,A,Medium,0.1472895954666937,1,C,Low,1
1,C,Low,-0.631619628183796,0,A,High,-1.3399384941294732,1,B,Low,0,A,Medium-Low,0.31149569759840984,1,B,Medium,0.15732762275993778,1,C,Medium,0
0,A,High,0.7965877121978393,0,A,Medium-High,-0.6603206283344196,0,B,Medium-Low,0,A,Medium-High,1.0758609861171142,1,B,Medium,0.33118312048867504,0,A,Medium,1
1,C,High,-1.1950892296846438,0,A,Medium-Low,-0.3140917154299641,1,A,Medium-High,0,C,High,-1.1456247033449394,0,C,Low,0.7674707454832198,1,B,Medium-High,0
1,A,Low,-0.20602040245836123,1,C,Medium-High,-0.14018058314170712,1,A,Medium-Low,1,C,Medium,0.4355107045483709,0,C,Medium,0.9397989226801954,1,A,High,1
