Obj1_Feature1_binary,Obj1_Feature2_nominal,Obj1_Feature3_ordinal,Obj1_Feature4_numeric,Obj1_Feature5_binary,Obj1_Feature6_nominal,Obj1_Feature7_ordinal,Obj1_Feature8_numeric,Obj1_Feature9_binary,Obj1_Feature10_nominal,Obj1_Feature11_ordinal,Obj1_Feature12_numeric,Obj2_Feature1_binary,Obj2_Feature2_nominal,Obj2_Feature3_ordinal,Obj2_Feature4_numeric,Obj2_Feature5_binary,Obj2_Feature6_nominal,Obj2_Feature7_ordinal,Obj2_Feature8_numeric,Obj2_Feature9_binary,Obj2_Feature10_nominal,Obj2_Feature11_ordinal,Obj2_Feature12_numeric,Collision
0,C,Low,1.9788032242685234,1,B,High,-2.389846848931153,0,C,Medium,0.431022979117432,0,C,High,-1.1398579481510054,1,B,High,-0.7049387719070069,0,A,Medium,0.49497941471208634,0
1,A,Medium-High,1.1217837584660697,0,B,Low,2.820445913892844,1,B,Medium-High,0.7547823576872862,1,B,High,-1.5460891026466568,0,A,Medium-High,0.39386587347463575,1,C,Medium,0.03812328392661935,1
1,A,Medium,0.2818870263911667,0,C,Low,0.5672033425948781,0,C,High,0.2753837778975824,1,C,Medium-Low,0.05979243353433934,0,A,High,0.18973409429391724,0,B,Medium-Low,-1.6443758596992457,0
1,A,Medium-Low,1.426787412460033,0,A,Medium-High,-0.2866381261645378,1,C,Medium-Low,-0.9106058032593192,1,A,Low,-1.6768143784908105,1,C,Medium-High,-0.32824250649614206,1,B,Medium,0.8891618371378197,0
0,A,High,0.38479784157649793,1,C,Medium,-1.914131077111605,1,C,Medium-High,-1.377189068480279,0,C,Medium,-1.4219264633451427,1,B,Medium,0.5261391252433854,1,B,Low,-0.9946153590467387,0
1,A,High,-0.5630870942693502,0,C,Medium-High,0.3271635390760199,1,B,Medium-Low,-0.7689967516105889,0,C,Medium-High,1.6218503502334436,0,C,Medium,1.250111647930563,0,A,Medium,1.1680270820560639,1
0,A,Medium-High,0.7788500147428669,1,B,Medium-Low,1.2591815355064229,0,A,Medium-High,2.768970251328697,0,C,Medium,0.27159241370127635,0,C,High,0.2666115301280659,1,C,Medium-High,-0.7294950009900086,1
1,A,High,-0.9954582185785212,1,A,Medium-Low,-2.0659642293403313,0,A,Medium-High,-0.5962287824865448,1,C,Low,-1.20837729597466,0,B,Medium-High,-0.34410255531499334,0,C,High,-1.2648321560390654,0
0,A,High,-0.0353673102670959,0,B,Low,0.12085388898234144,0,C,Low,0.4912593331216679,1,B,Medium-High,1.7538655226606217,0,A,Medium-High,1.8611943060009388,1,B,Medium-Low,-0.02005256140108325,1
0,B,Medium,0.9238077986051396,0,B,Medium,2.2260135845272857,1,C,Medium-High,0.6360576436957465,1,A,Medium-Low,0.551965499603516,1,C,Low,0.0010513845754726427,0,B,Medium,-1.5435629669517825,1
0,A,Medium-High,-0.8519159915693981,1,C,Medium,-0.4407112199814916,1,C,Medium,-1.0669270795388326,1,C,Medium-High,-0.6007948706350957,1,A,Medium-Low,0.10617475903555448,0,B,Medium-Low,-1.091643122762903,0
0,B,Low,-1.4080466511212364,0,C,Medium,1.3371023865530638,0,C,Medium-Low,-1.3657451619698147,1,A,Medium,-1.135775946207421,0,B,High,-1.2424337651201158,1,C,Low,1.6373900223476037,0
1,C,Medium-High,0.5137062199893114,1,A,Low,0.3594142608568418,0,B,Medium-Low,1.0639353292988145,1,A,Low,0.6809334394350918,0,A,Medium-High,0.023061606483293622,1,B,High,-0.14829220232891963,1
0,C,Low,0.6508742031466416,1,A,Medium-Low,-0.5543949109297582,1,B,Low,-1.0155581861061151,1,C,High,-1.1617127012500024,1,C,Low,-1.3111177602322035,0,B,Medium-High,0.1775185747949519,0
0,A,Medium,0.2578933488755315,0,C,Medium-High,0.6769069865264499,1,C,Medium-High,0.39146294597620823,0,B,Medium-Low,-0.028729550726463465,0,C,Medium-Low,1.3151744734899173,1,C,Medium-Low,0.24605424475655513,1
0,B,High,-0.6333787494067772,0,C,Low,0.47887343526070586,1,C,Medium-High,-0.811419971742952,1,C,Low,-0.7258086186647027,1,B,High,0.9966040334380393,1,C,High,-1.097321170516808,0
1,A,Medium-Low,-0.8127230329718721,1,B,Low,1.3747786349837336,1,C,Medium,-1.1743889148976456,0,C,High,-2.268615956813635,1,B,Medium-Low,-0.22761722290423514,1,B,Medium,-0.2687207985474841,0
1,C,Medium-High,0.005723030775133426,1,B,High,-0.18804919721678306,0,B,Medium-High,-1.157154459180493,0,B,Medium-High,-0.6360247543178056,0,C,Medium,0.7967977517549687,0,C,Medium,-0.28040829063747413,0
0,A,Medium,0.2613544762869951,1,A,Low,2.1614756895725082,1,C,Medium-High,-0.8451426360267358,0,B,Medium-Low,0.9108478474510879,0,B,Medium-Low,-1.9695653457638689,1,C,Medium-High,-0.9259583641227358,0
0,B,Low,-0.5344347488031358,0,B,Medium,-0.28045886568638256,0,C,Medium,0.7516540018126748,1,C,Medium-High,-0.8967509382230898,1,B,High,-1.75236375258771,1,A,Medium,-1.3749987389647735,0
0,A,Medium,0.6538954863806535,1,C,Medium-High,-0.664608129323051,0,B,Medium,-0.07277102502427014,0,B,High,-1.8298048903750006,1,A,High,0.03801186935599969,1,B,Medium-Low,-0.44219803736120017,0
0,C,High,1.1853441076520483,0,C,Low,-0.7533419241015905,1,C,Medium,0.7762353419207414,1,C,Medium-High,2.094401221227306,0,A,Medium-High,0.2330633595280588,0,A,High,-0.9182736980785118,1
0,C,Medium-High,1.1531075293244823,1,B,Low,2.5517089587941117,1,B,Low,0.39446269656956834,1,C,High,2.229460475436075,1,B,Low,1.0266832437782039,1,B,Medium,0.7181831543304479,1
0,C,Low,1.5010370365156445,1,C,Medium-Low,0.7686906871467333,1,C,Medium-High,-0.427870090684527,1,A,Medium-Low,-0.42163493224964815,1,B,Medium,-1.1614224652529122,1,B,Medium-Low,-0.34850864026194467,0
1,C,Medium-High,-0.19958440123527366,0,B,Medium,0.5164933029033292,0,A,Medium,-0.43441174643270036,1,A,High,-1.5591793862988081,1,C,Medium-Low,1.2533691750310294,1,A,Medium-Low,-0.19388410179525892,0
1,B,Medium-High,-1.381207275920632,0,B,Low,-1.835879522836081,1,C,Medium-High,0.13906629922200886,1,C,High,0.11053191546972942,0,A,Medium,-0.40810732860781135,1,A,Low,-0.6275334454524567,0
1,B,Medium-High,0.9252622124508526,0,B,High,-0.19770761109434815,0,C,Medium,-1.621271242365923,0,B,Medium-High,-0.33697232911462077,1,A,Medium-Low,0.0030787034581445057,1,B,High,0.6631064037526362,0
1,C,Medium-Low,2.2948608790672536,0,C,High,-0.986001505313451,0,A,Low,-0.4509690970177385,0,C,Low,2.053703578779503,1,B,Medium,-1.2920551000640372,1,A,Medium-Low,0.6920318301848382,1
0,A,Low,-0.8948387426165426,0,C,Medium-High,1.461543384700099,0,B,Medium-High,0.4782215818936617,0,C,Medium,-0.39418694453075753,0,B,Medium,-1.205535440231762,0,C,Medium-Low,0.00935236539541085,0
1,C,High,1.2460462226677047,1,A,Low,-0.8581522538561843,1,B,Medium,-0.19494952773606405,1,C,Medium-Low,-0.4510626395835461,0,C,Low,0.045903320816148833,1,C,Medium,0.9452608762212238,1
0,B,Medium,-1.7180896626261306,0,C,Medium,-0.03343205130528938,0,A,High,-1.326189996341385,1,A,Medium,2.2825041074406056,1,B,Medium-High,-2.0439907344427444,1,C,High,-1.66940415705023,0
1,B,Medium-Low,-3.402266025054087,1,C,Low,-0.261362348101858,1,A,Medium,-0.9626744989776045,1,A,Medium,1.3200158431826254,1,C,High,-0.01606932755108848,1,B,Low,0.2472008217599326,0
1,B,Low,-0.8144249307516717,1,B,Medium-High,1.000678098945091,0,C,Medium-Low,-0.8503766717208878,0,A,Medium-Low,0.03508011140491881,1,A,High,-0.6203654216369108,0,B,Medium,-0.29004284402514735,0
0,A,Medium,1.4202620488069473,1,C,High,0.7763739684450888,1,C,High,-0.9989317977502825,0,B,Medium-High,0.20990552358565956,0,C,High,-0.5431268137631491,1,A,Low,-0.999925192965333,0
0,A,Medium,-1.1014623220844793,1,A,Low,0.3115324622810012,1,B,Low,0.7084574059363089,1,A,Medium-High,-0.4591019436789276,1,C,Medium,0.9770316617603518,0,A,High,1.9805021307037551,1
1,C,Low,0.9509514736973808,0,B,Low,1.41599881336534,1,C,High,-0.2790444264386535,1,C,Medium-High,-0.4516366015810332,1,B,Medium,-0.31361933203523973,0,A,Low,1.0079570111237341,1
1,A,Low,0.2864484091419475,1,A,Medium,-1.5943491430118044,0,B,High,0.24775005417474583,1,A,Medium-High,0.9780818442314556,1,A,High,1.2139567714720279,1,A,High,0.7788565054652123,1
0,C,Medium-Low,0.4326414737045687,1,C,Medium-Low,0.9161571627250868,1,B,Medium-High,0.4136751956186525,1,A,High,1.4242627430820867,0,C,Medium-Low,0.11690029922475863,0,C,High,1.5476940466678033,1
1,A,Medium-Low,0.6539718524395053,0,B,Medium-Low,-0.6419554502013829,1,B,Medium-High,0.29826982997074264,0,A,Medium-Low,1.079744538803753,0,B,Medium,-0.23785158434144932,0,C,Medium-High,-1.247924811741079,0
0,B,Medium,-0.8966221046527518,0,C,Medium,-0.8899079714932387,0,C,Medium-High,-0.03924052350192104,1,A,High,0.35141584331170944,0,B,Low,0.0016313067918663424,1,B,High,0.23156820771998105,0
0,A,Medium,2.083406800795261,1,C,High,0.1110232226367758,1,A,Medium-High,1.3318982811248512,0,B,High,1.8506294207079914,0,C,Medium,0.9034833968874503,0,A,Low,-0.9379496810537661,1
1,A,Medium-Low,-0.3040866919285905,1,C,Low,0.045794957699343185,0,A,Medium-Low,-1.405163110338744,0,C,Low,0.26018386849150704,1,B,Medium-High,1.6285901054324075,0,B,High,0.730288427878903,1
0,C,Medium-High,0.4364161894429604,0,C,Medium,0.6993820031243617,1,B,Medium,0.11444674416913128,1,C,High,-2.387185268236243,0,B,Medium,-0.5576497481984828,0,C,High,-1.2661550438042322,0
1,B,High,0.8653024315937176,0,A,Medium-Low,-0.3190080084864393,0,A,Medium-High,-1.9196334010936036,1,C,High,-1.3814378143862258,0,A,Medium,-0.10227314592888366,1,A,Medium-High,1.6698677359956904,0
0,A,Low,0.8595428050708458,0,A,Medium-Low,0.23973042179709778,1,A,Medium-Low,-0.44116218662881923,1,B,Medium-Low,-0.0978040483547503,0,B,Medium-Low,-0.45032380801378485,1,C,Medium-Low,-0.7515624733701346,0
0,C,High,-0.16890044379271824,1,C,Medium-High,-1.8558476139077362,0,A,Medium,-1.260936450924642,1,B,High,-0.3253954441285684,0,A,Medium-High,-0.23263040417645642,1,A,Medium-High,-2.326761689600721,0
0,A,Medium-High,0.1646839677231432,0,B,High,0.48565139930696427,0,C,Medium,-0.36858859458775656,1,A,Medium-High,0.4081205748033728,1,A,Low,0.46737774767868184,1,A,Medium-High,0.3880427074294633,1
1,C,Low,-0.38508129194643637,1,A,High,-0.4028533355029023,1,B,High,-2.764528110872089,1,A,Medium-Low,0.5089209721710735,1,B,High,1.4098855039791922,0,C,Medium-High,-0.8528462752062511,0
0,B,Medium-High,-0.9845896836379819,1,A,Medium-High,1.5579962647138001,1,B,Medium-High,-0.8364411993099782,0,A,Low,-1.020921923931754,1,A,Low,-0.5319089739391434,1,A,Medium-Low,0.42617598785761124,0
1,B,High,-0.7230752638294554,1,A,High,0.4407675821930231,0,C,High,-0.2282414175015562,1,B,Medium-Low,2.020088250444995,1,A,Medium-High,0.4852277181405051,1,A,Medium,0.9634318295151647,1
1,B,Low,-0.037527460422407184,0,A,Medium,-1.2706384789730665,0,C,Low,1.9273977718775774,1,A,High,-0.5280790125657451,0,C,High,-1.4847869414204822,0,A,Medium,1.4496683373458625,1
0,A,Medium-Low,-1.496364775230591,0,A,Medium-High,-0.11333824964481314,0,B,High,1.4040460357572677,0,B,Medium-High,-0.33044713556290023,1,C,High,-0.2916923188247875,1,B,Medium,-0.21129382750368478,0
1,A,Low,0.9286010740338854,1,A,Medium-Low,-0.6758165972256386,1,B,Low,-0.36773129794968706,1,A,Medium,-0.8271969025996164,1,B,Medium,-0.39867901363543656,1,C,High,-1.6978782386056726,0
0,B,Medium-High,-1.8402772360124855,1,C,High,-2.4584588315109492,0,B,High,-0.40365609414086984,1,B,Medium-Low,0.8418907806583869,0,A,Low,2.4264034508958074,0,A,Low,-1.388671783871417,0
1,B,Low,0.43393945840201625,1,C,Medium,-0.012032073593850076,0,B,High,-0.9343641923563962,0,B,High,-0.6623294983816941,0,A,High,-0.3219237723359603,1,B,Medium,0.2794625350395858,0
0,A,Medium-Low,0.42460603683026743,1,B,Medium-Low,0.3878472845037631,1,C,Medium,-0.6260654004917137,0,B,Medium-High,-0.6362653847812801,1,B,Low,0.22171029791551894,0,A,Medium-Low,1.9022497811944137,1
0,C,High,1.2134750332111714,0,B,Medium-High,0.5704353328949452,0,B,Low,1.5720520572014895,0,A,Low,-0.05458494141031319,0,C,High,0.18135982902097894,1,B,Low,-1.15203366546184,1
1,B,High,-1.0027826818924912,1,C,Low,-0.6010957775086876,1,A,High,0.1939400724556848,0,C,Medium-Low,-0.36613819000108744,1,A,Medium-Low,-0.4171179393326375,1,A,Medium-Low,0.09184290943964864,0
1,C,Medium-High,0.7342301089537769,0,C,Medium,-0.14736723287640022,1,C,Low,-0.04079466163685792,1,A,Low,0.6398934066250858,0,B,Medium-Low,-0.9791701800722779,0,B,Medium-Low,0.22812467137553524,1
0,B,High,-0.5515509766501615,0,C,Low,-0.5821771378130204,1,A,High,0.3281293698948629,0,A,Medium,1.8355648591531735,1,C,High,-0.46808752695081357,0,A,High,0.23571786886823232,1
0,C,High,0.033180887614750174,1,B,Low,0.5782319806830956,1,B,Medium-Low,-0.7866181366565096,1,A,High,0.5615790124203817,1,C,Medium-High,-0.7556190931777483,1,B,Low,-0.7009120915194214,0
1,B,Low,1.3376151510692702,0,A,Medium-Low,-0.44472230961330855,1,A,Low,-0.5901870074980423,1,B,Medium,1.061415817967519,0,B,High,0.8008849248469562,0,C,Medium,-0.745877927885502,1
0,C,Medium-Low,-2.1954897190588922,0,A,Medium,-0.08840914866204831,1,B,Medium-High,0.5660843892889925,0,C,Low,1.3586610964411932,0,C,High,-1.1182019690965475,0,C,High,-1.4907175613064896,0
1,A,Medium-Low,-0.37059672275853545,1,A,Medium-High,-0.04638013896476515,0,A,Low,1.209253557022371,1,C,High,-1.1001969472219069,1,C,High,-1.1303706604539134,0,C,Medium-Low,0.250747053986482,0
0,A,High,-0.30542882813487426,1,A,Medium-Low,0.34094282829794137,0,C,Low,1.4166752263723732,0,C,Medium-High,-1.250987661981123,0,B,Medium,-0.34009421994848577,1,B,Low,-0.23416370149528756,0
0,C,Low,0.6288023963598655,1,B,Medium-Low,0.3170916880470788,1,B,Low,0.4064703683894797,1,C,Medium-High,-0.19541028356664616,1,A,Medium-Low,-0.9160053242896529,0,C,Low,-0.48243087854707317,0
1,A,Medium-High,-1.1367123484013977,1,A,Medium,-1.6783496814459427,0,A,High,2.21425328686243,1,B,Low,0.20564866718026695,1,C,Medium,-0.4826624968970733,0,B,Medium,-1.7438233756485884,0
1,A,Medium-High,0.775106360024574,1,A,Low,-0.9570682004748526,1,B,Medium,0.05097154105916701,0,A,High,-1.3515286039668497,1,B,Medium-Low,-0.5929003820698852,1,B,Medium-High,-0.870543406284918,0
1,B,Medium-High,2.0279088819765905,0,A,High,0.4481194010499822,1,B,Medium,-0.14030640149724197,0,A,Low,0.5107370000023232,0,C,Medium,-0.13021862636233927,1,C,High,1.4874349960324569,1
0,C,High,1.3337109098477524,1,A,Medium,0.3709449822367521,1,B,Medium,0.8626029815281746,0,C,High,0.3565402220831468,1,A,High,0.680244105472612,0,C,Medium,0.8507181306527539,1
1,B,High,-0.29181252794255264,0,B,Low,-0.6454114475865795,0,B,Medium-High,-0.21744162028364591,0,B,High,0.7454399467769369,0,B,Medium,-0.9690434067679171,0,A,Medium,0.3004011075586087,0
1,B,Medium,0.215776229199913,1,B,Medium,-0.32521177632889686,1,B,Medium,-1.6659138150576753,0,B,Medium,0.7096625107804989,0,A,High,0.3576579668374463,0,C,High,0.07273979895213337,0
0,C,Medium-High,0.6855516097267241,0,C,Medium,0.9215891262368197,0,A,High,-2.0720983502904353,0,A,Medium,0.7090328426905819,0,B,High,1.4267181408865273,1,B,High,-0.43836726394968417,1
1,A,Medium-High,0.30752949022143206,1,A,Low,0.8249658509975641,0,C,Medium-High,1.6814017064686249,1,C,Medium-High,-0.2318486016135946,0,B,Low,-0.168152318159209,0,A,Medium,0.41956837061012797,1
0,C,Low,-0.42881259911105885,0,B,Medium-Low,-0.6685927200071867,1,C,Medium,1.2692264231026031,0,C,Medium-High,-0.7828555272979102,1,A,Medium-Low,-0.9255390351342598,1,C,High,-1.6170992727900964,0
0,A,Medium-High,-1.3822364232949782,1,C,Medium-Low,-0.6332108809678774,1,C,High,0.2994597543148762,0,B,Medium-Low,-1.7205498964025678,0,B,Low,0.22158269772303094,0,C,Medium,-0.23277258092821107,0
1,C,Low,0.012193649831004481,1,B,High,-0.2994690497411861,1,C,Low,1.3687261787936011,0,B,Medium-Low,0.8603745128524136,1,B,High,1.1071737231375818,0,C,Medium-Low,0.4262228408413512,1
0,B,Medium,-0.4327393069201392,0,C,High,0.7814236150770032,0,B,Medium-High,-1.1361576075440445,0,A,Medium,0.4224176501532146,0,C,Low,1.366589189807283,0,A,Medium-Low,2.2455410884117235,1
0,A,High,-0.12224031562737074,1,A,Low,-1.7968198715202133,0,C,Medium-Low,0.8297682305546707,1,C,High,-0.6139417996356625,1,C,High,-2.1418157653947456,0,B,High,0.22602375814778006,0
0,B,Medium,0.9614009472162768,0,A,Medium,-2.2617562349020233,0,B,Medium,-0.4497656874941074,1,A,High,-1.984593307022969,1,B,Low,-0.4383160089983395,1,B,Medium,-0.9641703282017798,0
1,B,Medium-High,1.6931586910283938,1,B,Medium-High,1.5258854162197015,0,B,High,-0.39465791647379145,0,A,Medium,-0.4166748963632705,1,C,Medium,-1.3063807763391964,1,A,Medium-Low,0.9004760927805088,1
1,C,Medium-Low,0.19476466965707015,0,B,High,-0.2211048453822567,1,B,Medium,0.2717796777291147,1,A,Medium,-0.6857722556492026,1,B,High,-0.01674808508355799,1,C,Low,1.8194537136534954,1
1,C,High,-0.5608729038512417,0,B,Medium,-1.0817363786985206,0,A,Medium-High,-0.4474786303280825,1,A,Medium-High,1.881579984184143,1,A,Medium-High,-0.5591737616618557,1,A,Low,-0.8064607217506483,0
0,C,Low,0.4128535469953718,1,A,Medium-High,1.5978925166864442,0,B,Medium-Low,-0.3202538506403329,0,C,Medium-Low,-0.32710204682795496,0,A,High,-0.49414664328838503,0,B,Medium-Low,1.0742330247770693,1
0,B,Medium,0.5681819946382379,1,B,High,1.1026041313420702,0,B,Medium-High,0.44487502579509297,1,A,Medium,0.2775448665539924,0,C,Medium,0.6221824424612089,0,A,Medium-High,-0.3805575004774757,1
0,A,Medium,0.8399900156390658,0,A,Low,0.6022264069226968,0,A,High,0.713920146112719,0,C,Medium-Low,0.5023381906626858,1,B,Medium,0.6465789571006912,1,B,Medium-Low,0.006712718630307323,1
1,B,Medium-Low,-0.5635305047487879,1,B,Medium,0.5585263311663136,1,A,Medium-High,0.02957653972567278,1,C,Low,0.4124619087129943,1,B,Low,0.26231416872760055,1,B,Medium-High,-0.08316367608420848,1
0,A,High,-0.5723933828004412,0,C,Low,0.6286188204188851,0,B,Medium,-0.8254610866724053,1,A,Low,-0.9570352917540018,1,B,High,-1.6670167085317007,1,B,Low,-1.336737503163083,0
1,B,High,0.2425398913504747,1,A,Medium-Low,1.2638770057572521,1,A,Medium-Low,-0.6673885675405605,1,B,Low,-1.7444582177249035,0,C,Medium-Low,-0.34153371508625113,1,C,Low,-0.240119187616229,0
0,B,Medium-Low,-0.32260979864433137,1,B,Medium,1.636467545672073,1,B,High,-1.3748485366333503,0,A,Low,-0.8341273861548142,1,A,Medium-Low,0.7448391680071144,1,A,Low,-0.32432725676547586,0
1,C,Medium-High,-0.3849844114674954,0,C,Low,0.34533310646797283,0,C,Medium-High,-1.1073062981519033,1,B,Medium-High,-0.3087473956195837,1,C,Medium-High,1.2310939409764907,1,A,Medium,0.49404147763316153,1
1,C,Low,1.8445410047947715,1,B,High,0.7744514902655468,0,A,Low,-0.3152127878255027,1,C,Medium-Low,0.8662762132082635,1,C,Medium,-0.6574639334669122,0,C,Medium-Low,1.6152197296687538,1
1,C,Medium,2.1271558803955597,0,A,Medium,-1.3815141738584196,0,A,Medium-High,-0.4956982152641329,0,C,Medium-Low,-0.6402432896090233,1,A,Medium-Low,1.7096393634363662,1,B,Medium-High,1.59599226818138,1
1,A,Medium,-0.21557790667930524,0,A,Medium-Low,0.7368539531184937,0,C,Medium,0.5909919641254634,1,C,Medium,-1.3151215362849675,1,B,Medium-High,-0.20375361512856854,1,C,Medium-Low,-0.5131631395370938,0
1,C,High,-0.5096176073918155,0,B,Medium-High,-1.1760088221963032,1,C,High,1.1688020799728163,1,C,Medium-Low,-0.5200970985602453,1,A,High,-0.24188858090068333,1,C,Medium-High,1.6319102304251756,1
0,B,Medium,-0.5256909329590157,1,A,Medium-High,-1.336023374434733,0,B,Medium-High,0.2496979676657885,1,A,Medium-High,-0.7713525000237925,0,A,High,0.19680303062235616,0,C,Medium,-0.8447308657104815,0
0,C,Low,2.1758781906183247,0,A,Medium-Low,-0.7947783918289439,0,B,High,0.703299414287833,1,B,Medium-High,-1.142022082131664,1,B,Medium-High,1.0622797765601255,1,A,Medium-High,1.3825085962482848,1
0,C,Medium-Low,0.6137629302001397,0,B,Medium-Low,1.8826892202518632,1,C,Medium-High,-0.39927075505796494,1,C,Medium-High,0.04815148793905614,0,C,Medium-High,0.8984979789336535,0,C,Low,1.0697783933434348,1
1,C,Low,-0.9532875565463882,1,A,Medium-High,-0.06348668393910771,0,A,Medium-Low,-0.8849629851533257,0,A,High,-0.005625649266296006,0,A,Medium-Low,0.24464615532530817,1,A,Medium,-0.925721823986564,0
1,B,Medium-High,0.02445669565196336,1,C,Medium,-0.36197925327561553,1,A,Medium-High,-0.2581655109530581,1,C,Low,-0.4158419151514465,1,A,Medium-Low,-1.183933543953148,1,C,High,-1.62926461468562,0
1,B,High,0.8779209688202064,1,C,Medium,-0.19052451234048676,1,B,High,-1.8654358411922003,1,A,High,-1.4664427971685718,1,C,Medium-Low,0.3892666478707712,0,B,High,0.034605864744606474,0
0,C,High,-0.2868794132551692,1,C,Medium,-1.7241634402522894,0,B,Medium-High,1.936559017439958,1,C,High,0.9724842387395851,1,B,High,1.0765826201548132,0,A,Medium-High,-0.9045503420353715,1
0,C,Medium,2.3470534138931756,0,C,Medium,-1.1501327121350546,1,C,Medium-Low,-1.0644063058499695,0,C,Low,-0.31574842167636813,0,C,High,0.5463613584475799,0,A,Low,0.6479909973948651,1
1,C,Medium-Low,-0.3452491180786281,1,B,Medium-Low,1.431734259634992,1,B,High,-0.06268464837122213,0,B,High,0.18533547373534628,0,C,Medium-High,0.04071721109601581,0,B,High,0.2818018586714773,1
1,C,Medium,0.775786690846777,0,C,Medium-High,-0.09552924263760962,0,B,High,1.9871501953724486,1,A,Medium-Low,-1.1368909059271295,0,B,Medium-High,-0.5849270920859143,0,A,Low,-0.4055160033087918,1
1,A,Medium,-1.2866350041668064,1,A,High,0.6224395719964857,0,A,High,-0.9375621414339366,0,A,Low,1.283342443548212,1,B,Medium,-1.2741064246288305,0,A,High,-0.11459201332501401,0
0,C,Low,1.177465112877742,1,A,Medium-High,0.3309977973301749,0,C,Medium,1.9001288155507698,1,A,Medium-Low,0.8887449393269667,1,C,Medium-High,-0.19622639214056017,1,C,High,0.21069351767957786,1
0,A,Medium-Low,0.7373365718098165,1,C,High,0.9397853950788296,0,B,Medium,-1.145473125600938,1,C,High,-0.7927403112835024,1,C,High,1.7158272077168282,0,B,High,-1.7794384851972238,0
0,C,Low,1.506796085110085,1,B,Low,0.07705351688446313,0,A,Low,1.474171315444787,1,B,Low,-0.1770715828123852,0,A,Medium-Low,-1.2094398858667905,0,C,Low,0.30038731208474,1
0,A,High,0.9850917743646446,1,B,Medium,0.8729312558835121,0,B,Medium,-1.2554044548131162,1,A,High,0.8315953450514519,0,A,Low,-0.2554232963009812,1,B,Medium-Low,0.5262245893968157,1
1,B,Medium-High,-0.9014721943381001,1,B,High,-1.2352331649287374,0,B,Medium-High,2.1719304510259474,1,A,Medium-High,0.0284932771567869,1,A,Low,-0.6343931263780263,1,B,Medium,1.7591474322375065,1
1,B,Medium-High,-0.5099588687293107,0,A,High,-1.6611917337329294,0,A,Low,-1.0497546038231556,0,C,Low,-0.634245385974922,1,C,Medium-High,-1.6916358441078443,0,B,Low,-0.6556577297665138,0
1,B,Medium,0.4693356967764042,1,C,Medium-High,0.14275769394375387,0,A,Medium-Low,0.03577455852439166,1,C,Low,-0.9977105571147962,1,A,Medium-High,-0.5141887969546056,0,A,Medium-Low,-0.08651831914589167,0
0,A,Medium-High,1.1747557319431388,0,C,Low,1.2799250242667657,0,C,High,1.5639547510836795,0,C,Medium,-1.4451244232145477,0,C,High,-0.1366078754051928,0,B,Medium,0.7555465409246831,1
1,C,Low,0.2328881755608818,0,B,Medium-Low,1.53445782792482,0,A,High,-0.8474340492271134,0,A,Low,0.2453345170024507,0,A,Low,-1.7872638107769665,0,B,Medium,0.2901949430222093,0
1,C,Low,0.09065421313257328,1,A,Medium-High,-0.2494367490345357,1,C,High,-0.6958995110733305,1,B,Medium-Low,-0.7668590984970288,1,A,High,-0.7661450180457685,0,A,Medium,0.4474040656686729,0
1,B,Medium-Low,-0.7972469885967801,1,B,High,1.4302288474228488,1,B,Medium-Low,-1.4185164405797441,1,A,Medium-Low,0.7235558321481079,0,B,Medium,0.06259675608486649,0,A,Medium-Low,-0.7144465730507126,0
0,C,Medium-High,-1.7373598416201173,0,B,Low,0.026852975178138512,0,B,Low,1.778906314751431,1,A,Medium-High,-1.2333507081163626,1,A,Medium,-2.0244874637833266,0,A,Medium-High,-1.9718551139539056,0
1,B,High,0.7205432516894074,0,B,Medium-High,-0.09447884385254346,1,C,Medium-High,-0.9853627005060176,1,B,Medium-Low,-1.5524301814066073,1,A,Medium-High,2.3415843956373443,1,C,Medium,0.19452891162768643,1
1,A,High,0.2142405980469216,0,C,High,0.853047857943542,1,B,Low,-1.5473917575586225,1,C,Medium-Low,3.3570586699125733,1,A,High,-0.3723892409139544,1,C,Low,0.47593232500445504,1
1,B,Medium,0.6494104354889066,0,B,Medium-Low,0.414557834265433,1,C,Low,-1.9329727110268362,1,C,Medium-High,0.06072218824285277,0,C,Medium,-0.5734889734375783,1,A,Medium-Low,-0.8976944294302857,0
1,C,Medium-High,-1.0336560792390697,1,A,Low,-0.8283723445853391,1,B,Low,0.8220310341961536,0,C,Low,1.4373448216224585,1,C,Medium-High,-1.1864306137932394,1,A,High,0.629045366037759,0
1,B,Medium-Low,-2.366814411437785,1,B,High,0.4509173164957232,1,A,Medium-Low,-0.36966959229620805,1,A,High,0.3595803754135201,1,B,Medium-High,0.17530173266534257,1,A,Medium,-1.187953144908098,0
0,C,Medium,1.332350042292682,0,B,Medium-Low,-1.0346623401281687,1,A,Medium-High,-0.20156488412490334,0,A,High,-0.8754637322405463,0,A,Medium-High,-0.12269179420077232,0,C,Low,0.17659077100351295,0
0,B,Medium-High,-0.37610112313650906,1,B,Medium-Low,-0.4699889979381759,0,B,Medium-Low,0.1566738492011903,0,A,Medium-Low,0.13632723643675435,0,B,Medium,2.180120028501204,1,B,Medium,-0.2598791372494909,1
0,C,Medium-High,1.3170436916636383,0,B,Medium-High,-0.7116537691147474,0,A,Medium,0.22479782339923837,1,A,Medium,-0.514586278882575,0,C,High,-0.9656065648342668,0,C,Medium-Low,-0.38214393548850245,0
